query,phylum,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Cryptothele doreyana,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cryptothele,NA,NA,NA,NA,NA,NA
Mallinella octosignata,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Hermippus loricatus,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Hermippus,NA,NA,NA,NA,NA,NA
Selamia reticulata,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Selamia,NA,NA,NA,NA,NA,NA
Mallinella panchoi,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Asceua gruezoi,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Asceua,NA,NA,NA,NA,NA,NA
Mallinella calilungae,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Mallinella pricei,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Mallinella slaburuprica,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Omucukia madrela,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Omucukia,NA,NA,NA,NA,NA,NA
Parazodarion raddei,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Parazodarion,NA,NA,NA,NA,NA,NA
Akyttara homunculus,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Akyttara,NA,NA,NA,NA,NA,NA
Mallinella vokrensis,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Habronestes grahami,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Habronestes,NA,NA,NA,NA,NA,NA
Storosa tetrica,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Storosa,NA,NA,NA,NA,NA,NA
Palindroma obmoimiombo,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Palindroma,NA,NA,NA,NA,NA,NA
Capheris abrupta,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Capheris,NA,NA,NA,NA,NA,NA
Procydrela procursor,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Procydrela,NA,NA,NA,NA,NA,NA
Systenoplacis fagei,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Systenoplacis,NA,NA,NA,NA,NA,NA
Systenoplacis septemguttatus,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Systenoplacis,NA,NA,NA,NA,NA,NA
Pax islamita,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pax,NA,NA,NA,NA,NA,NA
Mallinella bidenticulata,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Heradion paradiseum,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Heradion,NA,NA,NA,NA,NA,NA
Australutica quaerens,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Australutica,NA,NA,NA,NA,NA,NA
Neostorena spirafera,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Neostorena,NA,NA,NA,NA,NA,NA
Ranops caprivi,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Ranops,NA,NA,NA,NA,NA,NA
Ballomma erasmus,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Ballomma,NA,NA,NA,NA,NA,NA
Tenedos hoeferi,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Tenedos,NA,NA,NA,NA,NA,NA
Leprolochus parahybae,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Leprolochus,NA,NA,NA,NA,NA,NA
Mallinella vittiventris,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Mallinella triplex,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Thaumastochilus termitomimus,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Thaumastochilus,NA,NA,NA,NA,NA,NA
Mallinella bicolor,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Mallinella,NA,NA,NA,NA,NA,NA
Leprolochus spinifrons,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Leprolochus,NA,NA,NA,NA,NA,NA
Forsterella faceta,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Forsterella,NA,NA,NA,NA,NA,NA
Tropizodium siam,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Tropizodium,NA,NA,NA,NA,NA,NA
Cambalida coriacea,Arthropoda,Corinnidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cambalida,NA,NA,NA,NA,NA,NA
Procopius aethiops,Arthropoda,Corinnidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Procopius,NA,NA,NA,NA,NA,NA
Zodarion hamatum,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Zodarion,NA,NA,NA,NA,NA,NA
Diores pauper,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Diores,NA,NA,NA,NA,NA,NA
Diores triangulifer,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Diores,NA,NA,NA,NA,NA,NA
Acanthinozodium sahariense,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Acanthinozodium,NA,NA,NA,NA,NA,NA
Acanthinozodium sericeum,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Acanthinozodium,NA,NA,NA,NA,NA,NA
Diores lesserti,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Diores,NA,NA,NA,NA,NA,NA
Acanthinozodium sahelense,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Acanthinozodium,NA,NA,NA,NA,NA,NA
Diores malaissei,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Diores,NA,NA,NA,NA,NA,NA
Zodarion elegans,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Zodarion,NA,NA,NA,NA,NA,NA
Zodarion italicum,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Zodarion,NA,NA,NA,NA,NA,NA
Zodarion nigrifemur,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Zodarion,NA,NA,NA,NA,NA,NA
Diores milloti,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Diores,NA,NA,NA,NA,NA,NA
Zodarion timidum,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Zodarion,NA,NA,NA,NA,NA,NA
Diores poweri,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Diores,NA,NA,NA,NA,NA,NA
Palaestina expolita,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Palaestina,NA,NA,NA,NA,NA,NA
Crassanapis cekalovici,Arthropoda,Anapidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Crassanapis,NA,NA,NA,NA,NA,NA
Maxanapis bartle,Arthropoda,Anapidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Maxanapis,NA,NA,NA,NA,NA,NA
Sphodros atlanticus,Arthropoda,Atypidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Sphodros,NA,NA,NA,NA,NA,NA
Austrochilus forsteri,Arthropoda,Austrochilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Austrochilus,NA,NA,NA,NA,NA,NA
Austrochilus franckei,Arthropoda,Austrochilidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Austrochilus,NA,NA,NA,NA,NA,NA
Charinus neocaledonicus,Arthropoda,Charinidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Amblypygi,Charinus,NA,NA,NA,NA,NA,NA
Allomedmassa mae,Arthropoda,Corinnidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Allomedmassa,NA,NA,NA,NA,NA,NA
Echinax longespina,Arthropoda,Corinnidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Echinax,NA,NA,NA,NA,NA,NA
Paradiestus penicillatus,Arthropoda,Corinnidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Paradiestus,NA,NA,NA,NA,NA,NA
Cyclocosmia truncata,Arthropoda,Ctenizidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cyclocosmia,NA,NA,NA,NA,NA,NA
Hebestatis theveneti,Arthropoda,Ctenizidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Hebestatis,NA,NA,NA,NA,NA,NA
Menneus camelus,Arthropoda,Deinopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Menneus,NA,NA,NA,NA,NA,NA
Menneus capensis,Arthropoda,Deinopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Menneus,NA,NA,NA,NA,NA,NA
Amphinecta luta,Arthropoda,Amphinectidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Amphinecta,NA,NA,NA,NA,NA,NA
Allothele australis,Arthropoda,Dipluridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Allothele,NA,NA,NA,NA,NA,NA
Drymusa rengan,Arthropoda,Drymusidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Drymusa,NA,NA,NA,NA,NA,NA
Cheiramiona mlawula,Arthropoda,Eutichuridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cheiramiona,NA,NA,NA,NA,NA,NA
Eutichurus ravidus,Arthropoda,Eutichuridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Eutichurus,NA,NA,NA,NA,NA,NA
Tarlina woodwardi,Arthropoda,Gradungulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Tarlina,NA,NA,NA,NA,NA,NA
Hersilia sericea,Arthropoda,Hersiliidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Hersilia,NA,NA,NA,NA,NA,NA
Bymainiella terraereginae,Arthropoda,Hexathelidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Bymainiella,NA,NA,NA,NA,NA,NA
Paraembolides cannoni,Arthropoda,Hexathelidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Paraembolides,NA,NA,NA,NA,NA,NA
Anidiops manstridgei,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Anidiops,NA,NA,NA,NA,NA,NA
Misgolas hubbardi,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Misgolas,NA,NA,NA,NA,NA,NA
Segregara abrahami,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Segregara,NA,NA,NA,NA,NA,NA
Leptoneta infuscata,Arthropoda,Leptonetidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Leptoneta,NA,NA,NA,NA,NA,NA
Acanthogonatus campanae,Arthropoda,Nemesiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Acanthogonatus,NA,NA,NA,NA,NA,NA
Stanwellia hoggi,Arthropoda,Nemesiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Stanwellia,NA,NA,NA,NA,NA,NA
Gaucelmus augustinus,Arthropoda,Nesticidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Gaucelmus,NA,NA,NA,NA,NA,NA
Novodamus nodatus,Arthropoda,Nicodamidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Novodamus,NA,NA,NA,NA,NA,NA
Palpimanus gibbulus,Arthropoda,Palpimanidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Palpimanus,NA,NA,NA,NA,NA,NA
Phrynus longipes,Arthropoda,Phrynidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Amblypygi,Phrynus,NA,NA,NA,NA,NA,NA
Xevioso orthomeles,Arthropoda,Phyxelididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Xevioso,NA,NA,NA,NA,NA,NA
Austrodomus zuluensis,Arthropoda,Prodidomidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Austrodomus,NA,NA,NA,NA,NA,NA
Ariadna insidiatrix,Arthropoda,Segestriidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Ariadna,NA,NA,NA,NA,NA,NA
Selenops cocheleti,Arthropoda,Selenopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Selenops,NA,NA,NA,NA,NA,NA
Selenops nesophilus,Arthropoda,Selenopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Selenops,NA,NA,NA,NA,NA,NA
Caayguara album,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Caayguara,NA,NA,NA,NA,NA,NA
Pseudomicrommata longipes,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudomicrommata,NA,NA,NA,NA,NA,NA
Pandava sarasvati,Arthropoda,Titanoecidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pandava,NA,NA,NA,NA,NA,NA
Trogloraptor marchingtoni,Arthropoda,Trogloraptoridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Trogloraptor,NA,NA,NA,NA,NA,NA
Diores femoralis,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Diores,NA,NA,NA,NA,NA,NA
Habronestes raveni,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Habronestes,NA,NA,NA,NA,NA,NA
Hermippus septemguttatus,Arthropoda,Zodariidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Hermippus,NA,NA,NA,NA,NA,NA
Griswoldia transversa,Arthropoda,Zoropsidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Griswoldia,NA,NA,NA,NA,NA,NA
Phanotea sathegyna,Arthropoda,Zoropsidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Phanotea,NA,NA,NA,NA,NA,NA
Zoropsis spinimana,Arthropoda,Zoropsidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Zoropsis,NA,NA,NA,NA,NA,NA
Pseudopoda semiannulata,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda bibulba,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda bicruris,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda cangschana,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda daliensis,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda gibberosa,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda interposita,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda kunmingensis,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda lushanensis,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda mediana,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda rivicola,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda roganda,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda sinapophysis,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda recta,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda digitata,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda serrata,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda spiculata,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda tiantangensis,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Pseudopoda yunnanensis,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Pseudopoda,NA,NA,NA,NA,NA,NA
Sinopoda pengi,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Sinopoda,NA,NA,NA,NA,NA,NA
Sinopoda anguina,Arthropoda,Sparassidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Sinopoda,NA,NA,NA,NA,NA,NA
Podapolipus luzoni,Arthropoda,Podapolipidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Trombidiformes,Podapolipus,NA,NA,NA,NA,NA,NA
Trechaleoides keyserlingi,Arthropoda,Trechaleidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Trechaleoides,NA,NA,NA,NA,NA,NA
Trechalea bucculenta,Arthropoda,Trechaleidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Trechalea,NA,NA,NA,NA,NA,NA
Paradossenus longipes,Arthropoda,Trechaleidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Paradossenus,NA,NA,NA,NA,NA,NA
Aname pallida,Arthropoda,Nemesiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Aname,NA,NA,NA,NA,NA,NA
Swolnpes darwini,Arthropoda,Nemesiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Swolnpes,NA,NA,NA,NA,NA,NA
Stanwellia inornata,Arthropoda,Nemesiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Stanwellia,NA,NA,NA,NA,NA,NA
Namea flavomaculata,Arthropoda,Nemesiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Namea,NA,NA,NA,NA,NA,NA
Titanoeca spominima,Arthropoda,Titanoecidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Titanoeca,NA,NA,NA,NA,NA,NA
Eresus moravicus,Arthropoda,Eresidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Eresus,NA,NA,NA,NA,NA,NA
Oxyopes ramosus,Arthropoda,Oxyopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Oxyopes,NA,NA,NA,NA,NA,NA
Urodacus planimanus,Arthropoda,Scorpionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Scorpiones,Urodacus,NA,NA,NA,NA,NA,NA
Cethegus fugax,Arthropoda,Dipluridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cethegus,NA,NA,NA,NA,NA,NA
Anidiops villosus,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Anidiops,NA,NA,NA,NA,NA,NA
Cataxia maculata,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cataxia,NA,NA,NA,NA,NA,NA
Euoplos spinnipes,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Euoplos,NA,NA,NA,NA,NA,NA
Misgolas rapax,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Misgolas,NA,NA,NA,NA,NA,NA
Euoplos mcmillani,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Euoplos,NA,NA,NA,NA,NA,NA
Aganippe castellum,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Aganippe,NA,NA,NA,NA,NA,NA
Eucyrtops eremaeus,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Eucyrtops,NA,NA,NA,NA,NA,NA
Eucyrtops latior,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Eucyrtops,NA,NA,NA,NA,NA,NA
Cantuaria stewarti,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cantuaria,NA,NA,NA,NA,NA,NA
Cantuaria johnsi,Arthropoda,Idiopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arachnida,Araneae,Cantuaria,NA,NA,NA,NA,NA,NA
