"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","acceptedusagekey","note"
"6532","Barbodes collingwoodii",2366099,"Barbodes collingwoodii (Günther, 1868)","species","SYNONYM","EXACT","Barbodes collingwoodii",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Barbonymus","Barbonymus collingwoodii",1,44,204,1153,7336,2366090,2366096,TRUE,"Actinopterygii",2366096,NA
"6542","Acheilognathus somjinensis",2359458,"Acheilognathus somjinensis Kim & Kim, 1991","species","SYNONYM","EXACT","Acheilognathus somjinensis",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Tanakia","Tanakia somjinensis",1,44,204,1153,7336,2366944,8555855,TRUE,"Actinopterygii",8555855,NA
"6818","Chromis caerulea",5212143,"Chromis caerulea (Cuvier, 1830)","species","SYNONYM","EXACT","Chromis caerulea",98,"Animalia","Chordata","Perciformes","Pomacentridae","Chromis","Chromis ternatensis",1,44,204,587,4499,5962165,5212275,TRUE,"Actinopterygii",5212275,NA
"6819","Chromis caerulea",5212278,"Chromis coeruleus (Cuvier, 1830)","species","SYNONYM","FUZZY","Chromis coeruleus",92,"Animalia","Chordata","Perciformes","Pomacentridae","Chromis","Chromis ternatensis",1,44,204,587,4499,5962165,5212275,TRUE,"Actinopterygii",5212275,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"7074","Pseudanthias truncatus",2387572,"Pseudanthias truncatus (Katayama & Masuda, 1983)","species","SYNONYM","EXACT","Pseudanthias truncatus",98,"Animalia","Chordata","Perciformes","Serranidae","Pseudanthias","Pseudanthias hypselosoma",1,44,204,587,8597,2387545,2387598,TRUE,"Actinopterygii",2387598,NA
"7131","Neosynchiropus stellatus",5209957,"Neosynchiropus stellatus (Smith, 1963)","species","SYNONYM","EXACT","Neosynchiropus stellatus",98,"Animalia","Chordata","Perciformes","Callionymidae","Synchiropus","Synchiropus stellatus",1,44,204,587,8511,2386631,2386654,TRUE,"Actinopterygii",2386654,NA
"7170","Zebrasoma velifer",2379875,"Zebrasoma velifer (Bloch, 1795)","species","SYNONYM","EXACT","Zebrasoma velifer",98,"Animalia","Chordata","Perciformes","Acanthuridae","Zebrasoma","Zebrasoma veliferum",1,44,204,587,4233,2379863,2379877,TRUE,"Actinopterygii",2379877,NA
"7171","Zebrasoma velifer",2379877,"Zebrasoma veliferum (Bloch, 1795)","species","ACCEPTED","FUZZY","Zebrasoma veliferum",92,"Animalia","Chordata","Perciformes","Acanthuridae","Zebrasoma","Zebrasoma veliferum",1,44,204,587,4233,2379863,2379877,FALSE,"Actinopterygii",NA,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=1"
"7172","Zebrasoma velifer",9042143,"Zebrasoma veliforum","species","ACCEPTED","FUZZY","Zebrasoma veliforum",90,"Animalia","Chordata","Perciformes","Acanthuridae","Zebrasoma","Zebrasoma veliforum",1,44,204,587,4233,2379863,9042143,FALSE,"Actinopterygii",NA,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=1"
"7187","Otocinclus gibbosus",2340030,"Otocinclus gibbosus Miranda Ribeiro, 1908","species","SYNONYM","EXACT","Otocinclus gibbosus",98,"Animalia","Chordata","Siluriformes","Loricariidae","Lampiella","Lampiella gibbosa",1,44,204,708,5158,2340028,2340029,TRUE,"Actinopterygii",2340029,NA
"7249","Rasbora pauciperforata",2359568,"Rasbora pauciperforata Weber & de Beaufort, 1916","species","SYNONYM","EXACT","Rasbora pauciperforata",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Trigonopoma","Trigonopoma pauciperforatum",1,44,204,1153,7336,4837771,5962669,TRUE,"Actinopterygii",5962669,NA
"7407","Agonostomus monticola",2400888,"Agonostomus monticola (Bancroft, 1834)","species","SYNONYM","EXACT","Agonostomus monticola",98,"Animalia","Chordata","Mugiliformes","Mugilidae","Dajaus","Dajaus monticola",1,44,204,1067,8473,2400860,9577973,TRUE,"Actinopterygii",9577973,NA
"7408","Agonostomus monticola",2400893,"Agonostomus monitcola (Bancroft, 1834)","species","SYNONYM","FUZZY","Agonostomus monitcola",92,"Animalia","Chordata","Mugiliformes","Mugilidae","Dajaus","Dajaus monticola",1,44,204,1067,8473,2400860,9577973,TRUE,"Actinopterygii",9577973,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"7439","Trigloporus lastoviza",2336529,"Trigloporus lastoviza (Bonnaterre, 1788)","species","SYNONYM","EXACT","Trigloporus lastoviza",98,"Animalia","Chordata","Scorpaeniformes","Triglidae","Chelidonichthys","Chelidonichthys lastoviza",1,44,204,590,8635,2336772,2336534,TRUE,"Actinopterygii",2336534,NA
"7440","Trigloporus lastoviza",2336536,"Trigloporus lastovitza (Bonnaterre, 1788)","species","SYNONYM","FUZZY","Trigloporus lastovitza",92,"Animalia","Chordata","Scorpaeniformes","Triglidae","Chelidonichthys","Chelidonichthys lastoviza",1,44,204,590,8635,2336772,2336534,TRUE,"Actinopterygii",2336534,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"7481","Mastacembelus signatus",2351742,"Mastacembelus signatus Boulenger, 1905","species","SYNONYM","EXACT","Mastacembelus signatus",98,"Animalia","Chordata","Synbranchiformes","Mastacembelidae","Mastacembelus","Mastacembelus congicus",1,44,204,889,2224,8301715,2351871,TRUE,"Actinopterygii",2351871,NA
"7482","Mastacembelus stappersii",2351747,"Mastacembelus stappersii Boulenger, 1914","species","SYNONYM","EXACT","Mastacembelus stappersii",98,"Animalia","Chordata","Synbranchiformes","Mastacembelidae","Mastacembelus","Mastacembelus frenatus",1,44,204,889,2224,8301715,2351889,TRUE,"Actinopterygii",2351889,NA
"7483","Mastacembelus stappersii",2351749,"Mastacembelus stappersi Boulenger, 1914","species","SYNONYM","FUZZY","Mastacembelus stappersi",94,"Animalia","Chordata","Synbranchiformes","Mastacembelidae","Mastacembelus","Mastacembelus frenatus",1,44,204,889,2224,8301715,2351889,TRUE,"Actinopterygii",2351889,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"7507","Neoplecostominae",9384068,"Neoplecostominae Regan, 1904","genus","DOUBTFUL","EXACT","Neoplecostominae",92,"Animalia","Chordata","Siluriformes","Loricariidae","Neoplecostominae",NA,1,44,204,708,5158,9384068,NA,FALSE,"Actinopterygii",NA,NA
"7516","Nannoptopoma spectabile",2340055,"Nannoptopoma spectabile (Eigenmann, 1914)","species","SYNONYM","EXACT","Nannoptopoma spectabile",98,"Animalia","Chordata","Siluriformes","Loricariidae","Hypoptopoma","Hypoptopoma spectabile",1,44,204,708,5158,2339375,5961533,TRUE,"Actinopterygii",5961533,NA
"7517","Nannoptopoma spectabile",2340057,"Nannoptopoma spectabilis (Eigenmann, 1914)","species","SYNONYM","FUZZY","Nannoptopoma spectabilis",90,"Animalia","Chordata","Siluriformes","Loricariidae","Hypoptopoma","Hypoptopoma spectabile",1,44,204,708,5158,2339375,5961533,TRUE,"Actinopterygii",5961533,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=0"
"7574","Symphodus melanocercus",2383964,"Symphodus melanocercus (Risso, 1810)","species","SYNONYM","EXACT","Symphodus melanocercus",98,"Animalia","Chordata","Perciformes","Labridae","Centrolabrus","Centrolabrus melanocercus",1,44,204,587,8535,2383713,9632251,TRUE,"Actinopterygii",9632251,NA
"7680","Salangichthys ishikawae",2411010,"Salangichthys ishikawae Wakiya & Takahashi, 1913","species","SYNONYM","EXACT","Salangichthys ishikawae",98,"Animalia","Chordata","Osmeriformes","Salangidae","Neosalangichthys","Neosalangichthys ishikawae",1,44,204,1068,4227,7009417,8246982,TRUE,"Actinopterygii",8246982,NA
"7830","Sinocrossocheilus liuchengensis",2360271,"Sinocrossocheilus liuchengensis (Liang, Liu & Wu, 1987)","species","SYNONYM","EXACT","Sinocrossocheilus liuchengensis",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Pseudocrossocheilus","Pseudocrossocheilus liuchengensis",1,44,204,1153,7336,2360170,2360273,TRUE,"Actinopterygii",2360273,NA
"7883","Etmopterus sheikoi",8669878,"Etmopterus sheikoi (Dolganov, 1986)","species","SYNONYM","EXACT","Etmopterus sheikoi",98,"Animalia","Chordata","Squaliformes","Etmopteridae","Miroscyllium","Miroscyllium sheikoi",1,44,121,883,2187,2421003,2421004,TRUE,"Elasmobranchii",2421004,NA
"7896","Proscymnodon plunketi",2421186,"Proscymnodon plunketi (Waite, 1910)","species","SYNONYM","EXACT","Proscymnodon plunketi",98,"Animalia","Chordata","Squaliformes","Somniosidae","Centroscymnus","Centroscymnus plunketi",1,44,121,883,2186,2421080,2421189,TRUE,"Elasmobranchii",2421189,NA
"7946","Diagramma picta",5853296,"Diagramma picta (Thunberg, 1792)","species","SYNONYM","EXACT","Diagramma picta",98,"Animalia","Chordata","Perciformes","Haemulidae","Diagramma","Diagramma pictum",1,44,204,587,4276,2382465,5209594,TRUE,"Actinopterygii",5209594,NA
"7947","Diagramma picta",5209594,"Diagramma pictum (Thunberg, 1792)","species","ACCEPTED","FUZZY","Diagramma pictum",94,"Animalia","Chordata","Perciformes","Haemulidae","Diagramma","Diagramma pictum",1,44,204,587,4276,2382465,5209594,FALSE,"Actinopterygii",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"7948","Diagramma picta",11083519,"Diagramma pica Cuvier, 1828","species","SYNONYM","FUZZY","Diagramma pica",92,"Animalia","Chordata","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus picus",1,44,204,587,4276,2382617,2382467,TRUE,"Actinopterygii",2382467,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"7949","Diagramma picta",5209624,"Diagramma pica Cuvier, 1830","species","SYNONYM","FUZZY","Diagramma pica",92,"Animalia","Chordata","Perciformes","Haemulidae","Plectorhinchus","Plectorhinchus picus",1,44,204,587,4276,2382617,2382467,TRUE,"Actinopterygii",2382467,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"8084","Labrisomus nigricinctus",2389657,"Labrisomus nigricinctus Howell Rivero, 1936","species","SYNONYM","EXACT","Labrisomus nigricinctus",98,"Animalia","Chordata","Perciformes","Labrisomidae","Brockius","Brockius nigricinctus",1,44,204,587,4280,4817513,8347526,TRUE,"Actinopterygii",8347526,NA
"8203","Bairdiella sanctaeluciae",2400197,"Bairdiella sanctaeluciae (Jordan, 1890)","species","SYNONYM","EXACT","Bairdiella sanctaeluciae",98,"Animalia","Chordata","Perciformes","Sciaenidae","Corvula","Corvula sanctaeluciae",1,44,204,587,5062,2399831,2400198,TRUE,"Actinopterygii",2400198,NA
"8204","Bairdiella sanctaeluciae",2400199,"Bairdiella santae-luciae (Jordan, 1890)","species","SYNONYM","FUZZY","Bairdiella santae-luciae",92,"Animalia","Chordata","Perciformes","Sciaenidae","Corvula","Corvula sanctaeluciae",1,44,204,587,5062,2399831,2400198,TRUE,"Actinopterygii",2400198,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"8205","Carangoides ruber",5210567,"Carangoides ruber (Bloch, 1793)","species","SYNONYM","EXACT","Carangoides ruber",98,"Animalia","Chordata","Perciformes","Carangidae","Caranx","Caranx ruber",1,44,204,587,4253,2390749,2390989,TRUE,"Actinopterygii",2390989,NA
"8243","Neoniphon vexillarium",11092132,"Neoniphon vexillarium (Poey, 1860)","species","SYNONYM","EXACT","Neoniphon vexillarium",98,"Animalia","Chordata","Beryciformes","Holocentridae","Sargocentron","Sargocentron vexillarium",1,44,204,499,7195,2356717,2356787,TRUE,"Actinopterygii",2356787,NA
"8263","Sciades assimilis",5202964,"Sciades assimilis (Günther, 1864)","species","SYNONYM","EXACT","Sciades assimilis",98,"Animalia","Chordata","Siluriformes","Ariidae","Ariopsis","Ariopsis assimilis",1,44,204,708,4512,8289906,5202965,TRUE,"Actinopterygii",5202965,NA
"8393","Pseudopentaceros pectoralis",2375209,"Pseudopentaceros pectoralis Hardy, 1983","species","SYNONYM","EXACT","Pseudopentaceros pectoralis",98,"Animalia","Chordata","Perciformes","Pentacerotidae","Pentaceros","Pentaceros wheeleri",1,44,204,587,4480,2375230,5208737,TRUE,"Actinopterygii",5208737,NA
"8409","Remorina albescens",2375252,"Remorina albescens (Temminck & Schlegel, 1850)","species","SYNONYM","EXACT","Remorina albescens",98,"Animalia","Chordata","Perciformes","Echeneidae","Remora","Remora albescens",1,44,204,587,8529,2375266,2375253,TRUE,"Actinopterygii",2375253,NA
"8415","Etrumeus teres",2413183,"Etrumeus teres (DeKay, 1842)","species","SYNONYM","EXACT","Etrumeus teres",98,"Animalia","Chordata","Clupeiformes","Dussumieriidae","Etrumeus","Etrumeus sadina",1,44,204,538,4964272,2413182,2413189,TRUE,"Actinopterygii",2413189,NA
"8440","Brachygenys californiensis",2382498,"Brachygenys Poey, 1868","genus","SYNONYM","HIGHERRANK","Brachygenys",94,"Animalia","Chordata","Perciformes","Haemulidae","Haemulon",NA,1,44,204,587,4276,2382500,NA,TRUE,"Actinopterygii",2382500,NA
"8461","Leiocassis longirostris",2338439,"Leiocassis longirostris Günther, 1864","species","SYNONYM","EXACT","Leiocassis longirostris",98,"Animalia","Chordata","Siluriformes","Bagridae","Tachysurus","Tachysurus dumerili",1,44,204,708,8974,2338457,9725597,TRUE,"Actinopterygii",9725597,NA
"8610","Hisonotus insperatus",2339257,"Hisonotus insperatus Britski & Garavello, 2003","species","SYNONYM","EXACT","Hisonotus insperatus",98,"Animalia","Chordata","Siluriformes","Loricariidae","Curculionichthys","Curculionichthys insperatus",1,44,204,708,5158,8936108,9560653,TRUE,"Actinopterygii",9560653,NA
"8842","Myleus schomburgkii",2354460,"Myleus schomburgkii (Jardine, 1841)","species","SYNONYM","EXACT","Myleus schomburgkii",98,"Animalia","Chordata","Characiformes","Serrasalmidae","Myloplus","Myloplus schomburgkii",1,44,204,537,4287106,2353403,7193781,TRUE,"Actinopterygii",7193781,NA
"8867","Satyrichthys adeni",2335020,"Satyrichthys adeni (Lloyd, 1907)","species","SYNONYM","EXACT","Satyrichthys adeni",98,"Animalia","Chordata","Scorpaeniformes","Peristediidae","Satyrichthys","Satyrichthys laticeps",1,44,204,590,8630,2335012,8267815,TRUE,"Actinopterygii",8267815,NA
"8881","Cruriraja triangularis",2419845,"Cruriraja triangularis Smith, 1964","species","SYNONYM","EXACT","Cruriraja triangularis",98,"Animalia","Chordata","Rajiformes","Rajidae","Cruriraja","Cruriraja parcomaculata",1,44,121,884,5877,2419834,2419840,TRUE,"Elasmobranchii",2419840,NA
"8896","Rogadius portuguesus",2335668,"Rogadius portuguesus (Smith, 1953)","species","SYNONYM","EXACT","Rogadius portuguesus",98,"Animalia","Chordata","Scorpaeniformes","Platycephalidae","Sorsogona","Sorsogona portuguesa",1,44,204,590,5101,2335792,5962220,TRUE,"Actinopterygii",5962220,NA
"8904","Rhinobatos leucospilus",2419074,"Rhinobatos leucospilus Norman, 1926","species","SYNONYM","EXACT","Rhinobatos leucospilus",98,"Animalia","Chordata","Rhinopristiformes","Rhinobatidae","Acroteriobatus","Acroteriobatus leucospilus",1,44,121,9412443,5876,4842851,9514198,TRUE,"Elasmobranchii",9514198,NA
"8963","Apogon natalensis",5211615,"Apogon natalensis Gilchrist & Thompson, 1908","species","SYNONYM","EXACT","Apogon natalensis",98,"Animalia","Chordata","Perciformes","Apogonidae","Lepidamia","Lepidamia natalensis",1,44,204,587,4236,2396924,7841080,TRUE,"Actinopterygii",7841080,NA
"8972","Parupeneus bifasciatus",2396709,"Parupeneus bifasciatus (Lacepède, 1801)","species","SYNONYM","EXACT","Parupeneus bifasciatus",98,"Animalia","Chordata","Perciformes","Mullidae","Parupeneus","Parupeneus trifasciatus",1,44,204,587,4287,2396603,2396624,TRUE,"Actinopterygii",2396624,NA
"8973","Parupeneus bifasciatus",2396711,"Parupeneus bifaciatus (Lacepède, 1801)","species","SYNONYM","FUZZY","Parupeneus bifaciatus",92,"Animalia","Chordata","Perciformes","Mullidae","Parupeneus","Parupeneus trifasciatus",1,44,204,587,4287,2396603,2396624,TRUE,"Actinopterygii",2396624,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"9010","Jordanella pulchra",2348160,"Jordanella pulchra (Hubbs, 1936)","species","SYNONYM","EXACT","Jordanella pulchra",98,"Animalia","Chordata","Cyprinodontiformes","Cyprinodontidae","Garmanella","Garmanella pulchra",1,44,204,547,7656,2348158,2348159,TRUE,"Actinopterygii",2348159,NA
"9031","Amphilophus calobrensis",2370145,"Amphilophus calobrensis (Meek & Hildebrand, 1913)","species","SYNONYM","EXACT","Amphilophus calobrensis",98,"Animalia","Chordata","Perciformes","Cichlidae","Darienheros","Darienheros calobrensis",1,44,204,587,8522,9292941,9475979,TRUE,"Actinopterygii",9475979,NA
"9032","Amphilophus calobrensis",4285722,"Amphilophus calobrense (Meek & Hildebrand, 1913)","species","SYNONYM","FUZZY","Amphilophus calobrense",90,"Animalia","Chordata","Perciformes","Cichlidae","Darienheros","Darienheros calobrensis",1,44,204,587,8522,9292941,9475979,TRUE,"Actinopterygii",9475979,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=0"
"9036","Archocentrus spinosissimus",2370517,"Archocentrus spinosissimus (Vaillant & Pellegrin, 1902)","species","SYNONYM","EXACT","Archocentrus spinosissimus",98,"Animalia","Chordata","Perciformes","Cichlidae","Rocio","Rocio spinosissima",1,44,204,587,8522,2369702,9546191,TRUE,"Actinopterygii",9546191,NA
"9038","Caquetaia umbrifera",2371474,"Caquetaia umbrifera (Meek & Hildebrand, 1913)","species","SYNONYM","EXACT","Caquetaia umbrifera",98,"Animalia","Chordata","Perciformes","Cichlidae","Kronoheros","Kronoheros umbriferus",1,44,204,587,8522,9395751,9371197,TRUE,"Actinopterygii",9371197,NA
"9039","Caquetaia umbrifera",2371476,"Caquetaia umbriferum (Meek & Hildebrand, 1913)","species","SYNONYM","FUZZY","Caquetaia umbriferum",94,"Animalia","Chordata","Perciformes","Cichlidae","Kronoheros","Kronoheros umbriferus",1,44,204,587,8522,9395751,9371197,TRUE,"Actinopterygii",9371197,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"9043","Cichlasoma grammodes",2371916,"Cichlasoma grammodes Taylor & Miller, 1980","species","SYNONYM","EXACT","Cichlasoma grammodes",98,"Animalia","Chordata","Perciformes","Cichlidae","Chiapaheros","Chiapaheros grammodes",1,44,204,587,8522,8645259,9535261,TRUE,"Actinopterygii",9535261,NA
"9050","Herichthys labridens",2373144,"Herichthys labridens (Pellegrin, 1903)","species","SYNONYM","EXACT","Herichthys labridens",98,"Animalia","Chordata","Perciformes","Cichlidae","Nosferatu","Nosferatu labridens",1,44,204,587,8522,9469344,7957310,TRUE,"Actinopterygii",7957310,NA
"9058","Theraps heterospilus",5852845,"Theraps heterospilus (Hubbs, 1936)","species","SYNONYM","EXACT","Theraps heterospilus",98,"Animalia","Chordata","Perciformes","Cichlidae","Oscura","Oscura heterospila",1,44,204,587,8522,8554115,9258009,TRUE,"Actinopterygii",9258009,NA
"9059","Theraps heterospilus",2372092,"Theraps heterospilum (Hubbs, 1936)","species","SYNONYM","FUZZY","Theraps heterospilum",94,"Animalia","Chordata","Perciformes","Cichlidae","Oscura","Oscura heterospila",1,44,204,587,8522,8554115,9258009,TRUE,"Actinopterygii",9258009,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"9061","Cichlasoma ufermanni",2371873,"Cichlasoma ufermanni (Allgayer, 2002)","species","SYNONYM","EXACT","Cichlasoma ufermanni",98,"Animalia","Chordata","Perciformes","Cichlidae","Kihnichthys","Kihnichthys ufermanni",1,44,204,587,8522,8442308,9362017,TRUE,"Actinopterygii",9362017,NA
"9109","Botrylloides giganteus",6486710,"Botrylloides giganteum (Pérès, 1949)","species","ACCEPTED","FUZZY","Botrylloides giganteum",96,"Animalia","Chordata","Stolidobranchia","Styelidae","Botrylloides","Botrylloides giganteum",1,44,356,9469348,2331886,2332017,6486710,FALSE,"Ascidiacea",NA,NA
"9114","Botrylloides nigrum",4283909,"Botrylloides nigrum Herdman, 1886","species","SYNONYM","EXACT","Botrylloides nigrum",98,"Animalia","Chordata","Stolidobranchia","Styelidae","Botrylloides","Botrylloides niger",1,44,356,9469348,2331886,2332017,2332084,TRUE,"Ascidiacea",2332084,NA
"9115","Botrylloides nigrum",2332084,"Botrylloides niger Herdman, 1886","species","ACCEPTED","FUZZY","Botrylloides niger",90,"Animalia","Chordata","Stolidobranchia","Styelidae","Botrylloides","Botrylloides niger",1,44,356,9469348,2331886,2332017,2332084,FALSE,"Ascidiacea",NA,"Similarity: name=90; authorship=0; classification=-2; rank=5; status=1"
