found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Camaena menglunensis,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Camaena,1342393,904873,10207198,5973591,Camaena menglunensis,accepted,NA,FALSE,sibling_higher,"D.-N. Chen & G.-Q. Zhang, 1999",Camaena menglunensis,Camaena menglunensis,Camaena menglunensis,"Camaena menglunensis D.-N.Chen & G.-Q.Zhang, 1999",0,1
Camaena poyuensis,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Camaena,874947,904875,8615357,5973593,Camaena poyuensis,accepted,NA,FALSE,sibling_higher,"Zhou, Wang & Ding, 2016",Camaena poyuensis,Camaena poyuensis,Camaena poyuensis,"Camaena poyuensis Zhou, Wang & Ding, 2016",0,1
Rhagada angulata,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Rhagada,1149346,507488,2294437,428113,Rhagada angulata,accepted,NA,FALSE,NA,"Solem, 1997",Rhagada angulata,Rhagada angulata,Rhagada angulata,"Rhagada angulata Solem, 1997",0,1
Mexistrophia reticulata,species,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Mexistrophia,866449,462033,8327122,5973683,Mexistrophia reticulata,accepted,NA,FALSE,NA,"F. G. Thompson, 2011",Mexistrophia reticulata,Mexistrophia reticulata,Mexistrophia reticulata,"Mexistrophia reticulata F.G.Thompson, 2011",0,1
Pyrgina umbilicata,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Pyrgina,1428063,904427,5783248,70118,Pyrgina umbilicata,accepted,NA,FALSE,NA,"Greeff, 1882",Pyrgina umbilicata,Pyrgina umbilicata,Pyrgina umbilicata,"Pyrgina umbilicata Greeff, 1882",0,1
Pseudamnicola macrostoma,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pseudamnicola,817660,901116,4559950,2892191,Pseudamnicola macrostoma,accepted,NA,FALSE,unplaced_inherited,"(Küster, 1853)",Pseudamnicola macrostoma,Pseudamnicola macrostoma,Pseudamnicola macrostoma,"Pseudamnicola macrostoma (Küster, 1853)",1,0
Trigonephrus porphyrostoma,species,Mollusca,Gastropoda,Stylommatophora,Dorcasiidae,Trigonephrus,1058524,904888,9806109,5757700,Trigonephrus porphyrostoma,accepted,NA,FALSE,NA,"(Melvill & Ponsonby, 1891)",Trigonephrus porphyrostoma,Trigonephrus porphyrostoma,Trigonephrus porphyrostoma,"Trigonephrus porphyrostoma (Melvill & Ponsonby, 1891)",0,1
Chondrula tridens,species,Mollusca,Gastropoda,Stylommatophora,Enidae,Chondrula,1003342,856565,4566169,60628,Chondrula tridens,accepted,NA,FALSE,NA,"(O. F. Müller, 1774)",Chondrula tridens,Chondrula tridens,Chondrula tridens,"Chondrula tridens (O.F.Müller, 1774)",0,1
Cernuella virgata,species,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Cernuella,426375,28632,9805907,944039,Cernuella virgata,accepted,NA,FALSE,NA,"(Da Costa, 1778)",Cernuella virgata,Cernuella virgata,Cernuella virgata,"Cernuella virgata (Da Costa, 1778)",0,1
Helicella itala,species,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Helicella,426387,28627,5858717,211715,Helicella itala,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Helicella itala,Helicella itala,Helicella itala,"Helicella itala (Linnaeus, 1758)",0,1
Theba subdentata,species,Mollusca,Gastropoda,Stylommatophora,Helicidae,Theba,1003503,654423,4563522,935018,Theba subdentata,accepted,NA,FALSE,NA,"(A. Férussac, 1821)",Theba subdentata,Theba subdentata,Theba subdentata,"Theba subdentata (A.Férussac, 1821)",0,1
Trapezidens dolichorhynchus,species,Mollusca,Bivalvia,Unionida,Unionidae,Trapezidens,1414608,901132,9584689,7493098,Trapezidens obesa,unaccepted,based on an unavailable name,FALSE,sibling_higher,"(Tapparone Canefri, 1889)",Trapezidens dolichorhynchus,Trapezidens obesa,Trapezidens obesa,"Trapezidens obesa (Hanley & Theobald, 1876)",1,0
Bunnya,genus,Mollusca,Gastropoda,Stylommatophora,Xanthonychidae,Bunnya,996505,904055,3244272,5327267,Bunnya,accepted,NA,FALSE,NA,"H. B. Baker, 1942",Bunnya,Bunnya (genus in Opisthokonta),Bunnya,"Bunnya H.B.Baker, 1942",0,1
Ortmanniana ligamentina,species,Mollusca,Bivalvia,Unionida,Unionidae,Unio,857466,25087,4559558,588288,Unio crassus,unaccepted,"invalid: junior homonym of <i>Unio crassus</i> Philipsson, 1788",FALSE,sibling_higher,"(Lamarck, 1819)",Ortmanniana ligamentina,Unio crassus,Unio crassus,"Unio crassus Philipsson, 1788",1,0
Ortmanniana ligamentina,species,Mollusca,Bivalvia,Unionida,Unionidae,Unio,857466,25087,4559558,588288,Unio crassus,unaccepted,"invalid: junior homonym of <i>Unio crassus</i> Philipsson, 1788",FALSE,sibling_higher,"(Lamarck, 1819)",Ortmanniana ligamentina,Unio crassus,Unio crassus,"Unio crassus Philipsson, 1788",1,0
Unio crassus,species,Mollusca,Bivalvia,Unionida,Unionidae,Unio,1044116,25087,4559558,588288,Unio crassus,accepted,NA,FALSE,sibling_higher,"Philipsson, 1788",Unio crassus,Unio crassus,Unio crassus,"Unio crassus Philipsson, 1788",1,0
Unio crassus,species,Mollusca,Bivalvia,Unionida,Unionidae,Unio,1044116,25087,4559558,588288,Unio crassus,accepted,NA,FALSE,sibling_higher,"Philipsson, 1788",Unio crassus,Unio crassus,Unio crassus,"Unio crassus Philipsson, 1788",1,0
Helicinidae,family,Mollusca,Gastropoda,Cycloneritida,Helicinidae,NA,559833,275901,7054,634303,Helicinidae,accepted,NA,FALSE,"extinct_inherited, incertae_sedis","Férussac, 1822",Helicinidae,Helicinidae,Helicinidae,Helicinidae,0,1
Trochulus villosulus,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,1002499,79534,8954701,274464,Trochulus villosulus,accepted,NA,FALSE,NA,"(Rossmässler, 1838)",Trochulus villosulus,Trochulus villosulus,Trochulus villosulus,"Trochulus villosulus (Rossmässler, 1838)",0,1
Letourneuxia nyctelia,species,Mollusca,Gastropoda,Stylommatophora,Limacidae,Lehmannia,1593173,480717,5781249,2881098,Lehmannia nyctelia,superseded combination,NA,FALSE,NA,"(Bourguignat, 1861)",Letourneuxia nyctelia,Lehmannia nyctelia,Lehmannia nyctelia,"Lehmannia nyctelia (Bourguignat, 1861)",0,1
Discoleus aguirrei,species,Mollusca,Gastropoda,Stylommatophora,Bothriembryontidae,Discoleus,1288540,904789,10644847,5973673,Discoleus aguirrei,accepted,NA,FALSE,NA,"(Doering, 1884)",Discoleus aguirrei,Discoleus aguirrei,Discoleus aguirrei,"Discoleus aguirrei (Doering, 1884)",0,1
Discoleus ameghinoi,species,Mollusca,Gastropoda,Stylommatophora,Bothriembryontidae,Discoleus,1288544,904790,10248318,756118,Discoleus ameghinoi,accepted,NA,FALSE,NA,"(Ihering, 1908)",Discoleus ameghinoi,Discoleus ameghinoi,Discoleus ameghinoi,"Discoleus ameghinoi (Ihering, 1908)",0,1
Naesiotus jacobi,species,Mollusca,Gastropoda,Stylommatophora,Bulimulidae,Naesiotus,1449327,904912,9118306,7501210,Naesiotus jacobi,accepted,NA,FALSE,NA,"(G. B. Sowerby I, 1833)",Naesiotus jacobi,Naesiotus jacobi,Naesiotus jacobi,"Naesiotus jacobi (G.B.Sowerby I, 1833)",0,1
Meghimatium bilineatum,species,Mollusca,Gastropoda,Stylommatophora,Philomycidae,Philomycus,1059436,904116,10580687,7499681,Philomycus bilineatus,unaccepted,unaccepted combination,FALSE,NA,"(Benson, 1842)",Meghimatium bilineatum,Philomycus bilineatus,Philomycus bilineatus,"Philomycus bilineatus (Benson, 1842)",0,1
Polygyra cereolus,species,Mollusca,Gastropoda,Stylommatophora,Polygyridae,Polygyra,1065400,324560,2295819,41710,Polygyra cereolus,accepted,NA,FALSE,NA,"(Megerle von Mühlfeldt, 1818)",Polygyra cereolus,Polygyra cereolus,Polygyra cereolus,"Polygyra cereolus (Megerle von Mühlfeldt, 1818)",0,1
Praticolella mexicana,species,Mollusca,Gastropoda,Stylommatophora,Polygyridae,Praticolella,1351743,898457,10594046,604783,Praticolella mexicana,accepted,NA,FALSE,NA,"Perez, 2011",Praticolella mexicana,Praticolella mexicana,Praticolella mexicana,"Praticolella mexicana Perez, 2011",0,1
Allopeas clavulinum,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Allopeas,875197,649101,2294131,1056533,Allopeas clavulinum,accepted,NA,FALSE,NA,"(Potiez & Michaud, 1838)",Allopeas clavulinum,Allopeas clavulinum,Allopeas clavulinum,"Allopeas clavulinum (Potiez & Michaud, 1838)",0,1
Bocageia,genus,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Bocageia,995617,904853,4598202,70114,Bocageia,accepted,NA,FALSE,NA,"Girard, 1893",Bocageia,Bocageia,Bocageia,"Bocageia Girard, 1893",0,1
Striosubulina striatella,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Subulina,1292542,904915,7989447,827443,Subulina striatella,unaccepted,superseded combination,FALSE,NA,"(Rang, 1831)",Striosubulina striatella,Subulina striatella,Subulina striatella,"Subulina striatella (Rang, 1831)",0,1
Subulina vitrea,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Subulina,1058553,904916,9653459,7499487,Subulina vitrea,accepted,NA,FALSE,NA,"(Mousson, 1888)",Subulina vitrea,Subulina vitrea,Subulina vitrea,"Subulina vitrea (Mousson, 1888)",0,1
Subulona,genus,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Subulona,995635,654273,5429741,330106,Subulona,accepted,NA,FALSE,NA,"E. von Martens, 1889",Subulona,Subulona,Subulona,"Subulona E.von Martens, 1889",0,1
Oxyloma wujiaquensis,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Oxyloma,1584176,904918,10472884,7499033,Oxyloma wujiaquensis,accepted,NA,FALSE,NA,"C.-Y. Li, Y.-Y. Guo & W.-H. Zhang, 2017",Oxyloma wujiaquensis,Oxyloma wujiaquensis,Oxyloma wujiaquensis,Oxyloma wujiaquensis,1,1
Succinea daucina,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,1434417,904919,8760373,7499034,Succinea daucina,accepted,NA,FALSE,NA,"L. Pfeiffer, 1854",Succinea daucina,Succinea daucina,Succinea daucina,"Succinea daucina L.Pfeiffer, 1854",0,1
Succinea daucina,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,1434417,904919,8760373,7499034,Succinea daucina,accepted,NA,FALSE,NA,"L. Pfeiffer, 1854",Succinea daucina,Succinea daucina,Succinea daucina,"Succinea daucina L.Pfeiffer, 1854",0,1
Succinea daucina,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,1528408,904919,8760373,7499034,Succinea daucina,taxon inquirendum,NA,FALSE,NA,"L. Pfeiffer, 1855",Succinea daucina,Succinea daucina,Succinea daucina,"Succinea daucina L.Pfeiffer, 1854",0,1
Succinea daucina,species,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,1528408,904919,8760373,7499034,Succinea daucina,taxon inquirendum,NA,FALSE,NA,"L. Pfeiffer, 1855",Succinea daucina,Succinea daucina,Succinea daucina,"Succinea daucina L.Pfeiffer, 1854",0,1
Thyrophorella thomensis,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Thyrophorella,1428064,904489,5783495,1045673,Thyrophorella thomensis,accepted,NA,FALSE,NA,"Greeff, 1882",Thyrophorella thomensis,Thyrophorella thomensis,Thyrophorella thomensis,"Thyrophorella thomensis Greeff, 1882",0,1
Austroborus dorbignyi,species,Mollusca,Gastropoda,Stylommatophora,Strophocheilidae,Austroborus,1539431,904402,10216285,5973565,Austroborus dorbignyi,accepted,NA,FALSE,NA,"(Doering, 1876)",Austroborus dorbignyi,Austroborus dorbignyi,Austroborus dorbignyi,"Austroborus dorbignyi (Doering, 1876)",0,1
Xerocrassa prietoi,species,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Xerocrassa,1050707,901155,4565266,4155374,Xerocrassa prietoi,accepted,NA,FALSE,NA,"(Hidalgo, 1878)",Xerocrassa prietoi,Xerocrassa prietoi,Xerocrassa prietoi,"Xerocrassa prietoi (Hidalgo, 1878)",0,1
Laevicaulis alte,species,Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Laevicaulis,1058339,406598,2293764,88527,Laevicaulis alte,accepted,NA,FALSE,NA,"(Férussac, 1822)",Laevicaulis alte,Laevicaulis alte,Laevicaulis alte,"Laevicaulis alte (Férussac, 1822)",0,1
Tegula argyrostoma,species,Mollusca,Gastropoda,Trochida,Tegulidae,Chlorostoma,872435,898460,4955849,198477,Chlorostoma argyrostomum,unaccepted,NA,FALSE,NA,"(Gmelin, 1791)",Tegula argyrostoma,Chlorostoma argyrostomum,Chlorostoma argyrostomum,"Chlorostoma argyrostomum (Gmelin, 1791)",0,0
Tegula nigerrima,species,Mollusca,Gastropoda,Trochida,Tegulidae,Omphalius,760522,898461,8250726,606411,Omphalius nigerrimus,unaccepted,NA,FALSE,NA,"(Gmelin, 1791)",Tegula nigerrima,Omphalius nigerrimus,Omphalius nigerrimus,"Omphalius nigerrimus (Gmelin, 1791)",0,0
Tegula rustica,species,Mollusca,Gastropoda,Trochida,Tegulidae,Omphalius,828305,201581,5859782,267399,Omphalius rusticus,unaccepted,NA,FALSE,NA,"(Gmelin, 1791)",Tegula rustica,Omphalius rusticus,Omphalius rusticus,"Omphalius rusticus (Gmelin, 1791)",0,0
Ferrissia californica,species,Mollusca,Gastropoda,NA,Planorbidae,Ferrissia,1001489,903825,9520065,5973756,Ferrissia californica,accepted,NA,FALSE,NA,"(Rowell, 1863)",Ferrissia californica,Ferrissia californica,Ferrissia californica,"Ferrissia californica (Rowell, 1863)",1,0
Anadara cornea,species,Mollusca,Bivalvia,Arcida,Arcidae,Scapharca,504346,667317,4373163,695451,Scapharca cornea,unaccepted,NA,FALSE,NA,"(Reeve, 1844)",Anadara cornea,Scapharca cornea,Scapharca cornea,"Scapharca cornea (Reeve, 1844)",0,0
Anadara gubernaculum,species,Mollusca,Bivalvia,Arcida,Arcidae,Scapharca,504352,667316,4594252,695449,Scapharca gubernaculum,unaccepted,NA,FALSE,NA,"(Reeve, 1844)",Anadara gubernaculum,Scapharca gubernaculum,Scapharca gubernaculum,"Scapharca gubernaculum (Reeve, 1844)",0,0
Anadara inaequivalvis,species,Mollusca,Bivalvia,Arcida,Arcidae,Scapharca,138785,31710,4373161,975314,Scapharca inaequivalvis,unaccepted,NA,FALSE,NA,"(Bruguière, 1789)",Anadara inaequivalvis,Scapharca inaequivalvis,Scapharca inaequivalvis,"Scapharca inaequivalvis (Bruguière, 1789)",0,0
Sulcospira quangtriensis,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Sulcospira,1148611,303571,9172910,385185,Sulcospira quangtriensis,accepted,NA,FALSE,hidden_inherited,"Köhler, Holford, Do & Ho, 2009",Sulcospira quangtriensis,Sulcospira quangtriensis,Sulcospira quangtriensis,"Sulcospira quangtriensis Köhler, Holford, Do & Ho, 2009",1,0
Tylomelania sarasinorum,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pachychilidae,Tylomelania,738569,24427,8190722,626185,Tylomelania sarasinorum,accepted,NA,FALSE,hidden_inherited,"(Kruimel, 1913)",Tylomelania sarasinorum,Tylomelania sarasinorum,Tylomelania sarasinorum,"Tylomelania sarasinorum (Kruimel, 1913)",1,0
Physella gyrina,species,Mollusca,Gastropoda,NA,Physidae,Physella,1001485,28880,5189789,108761,Physella gyrina,accepted,NA,FALSE,sibling_higher,"(Say, 1821)",Physella gyrina,Physella gyrina,Physella gyrina,"Physella gyrina (Say, 1821)",1,0
Elysia cauze,species,Mollusca,Gastropoda,NA,Plakobranchidae,Elysia,605629,903776,8884299,5973793,Elysia zemi,unaccepted,NA,FALSE,NA,"Er. Marcus, 1957",Elysia cauze,Elysia zemi,Elysia zemi,"Elysia zemi Krug, Vendetti & Valdés, 2016",0,0
Biomphalaria,genus,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,718742,5979,2291019,874368,Biomphalaria,accepted,NA,FALSE,NA,"Preston, 1910",Biomphalaria,Biomphalaria,Biomphalaria,"Biomphalaria Preston, 1910",1,0
Gyraulus acronicus,species,Mollusca,Gastropoda,NA,Planorbidae,Gyraulus,743564,730346,4562199,2879049,Gyraulus acronicus,accepted,NA,FALSE,NA,"(J. B. Férussac, 1807)",Gyraulus acronicus,Gyraulus acronicus,Gyraulus acronicus,"Gyraulus acronicus (J.B.Férussac, 1807)",1,0
Gyraulus takhteevi,species,Mollusca,Gastropoda,NA,Planorbidae,Gyraulus,1258083,903828,9742005,7498729,Gyraulus takhteevi,accepted,NA,FALSE,NA,"Sitnikova & Peretolchina, 2018",Gyraulus takhteevi,Gyraulus takhteevi,Gyraulus takhteevi,"Gyraulus takhteevi Sitnikova & Peretolchina, 2018",1,0
Swennenia jabae,species,Mollusca,Gastropoda,NA,Platyhedylidae,Gascoignella,1455544,904147,6520721,2883711,Gascoignella jabae,unaccepted,original combination,FALSE,NA,"(Swennen, 2001)",Swennenia jabae,Gascoignella jabae,Gascoignella jabae,"Gascoignella jabae Swennen, 2001",0,0
Semisulcospira coreana,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Semisulcospiridae,Semisulcospira,999732,653884,9568741,245946,Semisulcospira coreana,accepted,NA,FALSE,hidden_inherited,"(Martens, 1886)",Semisulcospira coreana,Semisulcospira coreana,Semisulcospira coreana,"Semisulcospira coreana (Martens, 1886)",1,0
Megalovalvata baicalensis,species,Mollusca,Gastropoda,NA,Valvatidae,Megalovalvata,1061540,904160,7371552,6363745,Megalovalvata baicalensis,accepted,NA,FALSE,incertae_sedis_inherited,"(Gerstfeldt, 1859)",Megalovalvata baicalensis,Megalovalvata baicalensis,Megalovalvata baicalensis,"Megalovalvata baicalensis (Gerstfeldt, 1859)",1,0
Megalovalvata piligera,species,Mollusca,Gastropoda,NA,Valvatidae,Megalovalvata,834754,682252,8190586,5704487,Megalovalvata piligera,accepted,NA,FALSE,incertae_sedis_inherited,"(Lindholm, 1909)",Megalovalvata piligera,Megalovalvata piligera,Megalovalvata piligera,"Megalovalvata piligera (Lindholm, 1909)",1,0
Valvata biwaensis,species,Mollusca,Gastropoda,NA,Valvatidae,Valvata,1536153,904162,9812063,6363737,Valvata biwaensis,accepted,NA,FALSE,incertae_sedis_inherited,"Preston, 1916",Valvata biwaensis,Valvata biwaensis,Valvata biwaensis,"Valvata biwaensis Preston, 1916",1,0
Valvata confusa,species,Mollusca,Gastropoda,NA,Valvatidae,Valvata,1063181,654723,7691347,5704509,Valvata confusa,accepted,NA,FALSE,incertae_sedis_inherited,"Westerlund, 1897",Valvata confusa,Valvata confusa,Valvata confusa,"Valvata confusa Westerlund, 1897",1,0
Valvata hokkaidoensis,species,Mollusca,Gastropoda,NA,Valvatidae,Valvata,1245361,904163,9743321,6363790,Valvata hokkaidoensis,accepted,NA,FALSE,incertae_sedis_inherited,"Miyadi, 1935",Valvata hokkaidoensis,Valvata hokkaidoensis,Valvata hokkaidoensis,"Valvata hokkaidoensis Miyadi, 1935",1,0
Valvata japonica,species,Mollusca,Gastropoda,NA,Valvatidae,Valvata,1245360,904164,9795314,6363797,Valvata japonica,accepted,NA,FALSE,incertae_sedis_inherited,"von Martens, 1877",Valvata japonica,Valvata japonica,Valvata japonica,"Valvata japonica von Martens, 1877",1,0
Valvata kizakikoensis,species,Mollusca,Gastropoda,NA,Valvatidae,Valvata,1245372,904165,9661927,7501916,Valvata kizakikoensis,accepted,NA,FALSE,incertae_sedis_inherited,"(Fujita & Habe, 1991)",Valvata kizakikoensis,Valvata kizakikoensis,Valvata kizakikoensis,"Valvata kizakikoensis Fujita & Habe, 1991",1,0
Valvata middendorffi,species,Mollusca,Gastropoda,NA,Valvatidae,Valvata,1535855,904166,10628007,7501917,Valvata middendorffi,accepted,NA,FALSE,incertae_sedis_inherited,"(Starobogatov & Zatravkin, 1985)",Valvata middendorffi,Valvata middendorffi,Valvata middendorffi,"Valvata middendorffi (Starobogatov & Zatravkin, 1985)",1,0
Prestonella nuptialis,species,Mollusca,Gastropoda,Stylommatophora,Bothriembryontidae,Prestonella,1058527,657180,9721438,856607,Prestonella nuptialis,accepted,NA,FALSE,NA,"(Melvill & Ponsonby, 1894)",Prestonella nuptialis,Prestonella nuptialis,Prestonella nuptialis,"Prestonella nuptialis (Melvill & Ponsonby, 1894)",0,1
Sigaloeista orara,species,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Sigaloeista,1149470,904737,9652496,7500389,Sigaloeista orara,accepted,NA,FALSE,NA,"Shea & Griffiths, 2010",Sigaloeista orara,Sigaloeista orara,Sigaloeista orara,"Sigaloeista orara Shea & Griffiths, 2010",0,1
Nitor circumcinctus,species,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Nitor,1149944,904866,9650775,200554,Nitor circumcinctus,accepted,NA,FALSE,NA,"(Cox, 1868)",Nitor circumcinctus,Nitor circumcinctus,Nitor circumcinctus,"Nitor circumcinctus (Cox, 1868)",0,1
Apoecus apertus,species,Mollusca,Gastropoda,Stylommatophora,Enidae,Apoecus,884411,904868,8948534,5973583,Apoecus apertus,accepted,NA,FALSE,NA,"(E. von Martens, 1863)",Apoecus apertus,Apoecus apertus,Apoecus apertus,"Apoecus apertus (E.von Martens, 1863)",0,1
Phaedusa angustocostata,species,Mollusca,Gastropoda,Stylommatophora,Clausiliidae,Phaedusa,888237,904882,9193102,6361822,Phaedusa angustocostata,accepted,NA,FALSE,sibling_higher,"Köhler & Burg Mayer, 2016",Phaedusa angustocostata,Phaedusa angustocostata,Phaedusa angustocostata,"Phaedusa angustocostata Köhler & Burg Mayer, 2016",0,1
Phaedusa ramelauensis,species,Mollusca,Gastropoda,Stylommatophora,Clausiliidae,Phaedusa,888236,904887,8798832,6361823,Phaedusa ramelauensis,accepted,NA,FALSE,sibling_higher,"Köhler & Burg Mayer, 2016",Phaedusa ramelauensis,Phaedusa ramelauensis,Phaedusa ramelauensis,"Phaedusa ramelauensis Köhler & Burg Mayer, 2016",0,1
Xanthomelon magnidicum,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Xanthomelon,1150138,904879,2294478,2880171,Xanthomelon magnidicum,accepted,NA,FALSE,NA,"Iredale, 1938",Xanthomelon magnidicum,Xanthomelon magnidicum,Xanthomelon magnidicum,"Xanthomelon magnidicum Iredale, 1938",0,1
Nitor subrugatus,species,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Nitor,993670,904891,9688945,7500365,Nitor graftonensis,unaccepted,junior synonym,FALSE,NA,"(Reeve, 1852)",Nitor subrugatus,Nitor graftonensis,Nitor graftonensis,"Nitor graftonensis (Cox, 1864)",0,1
Nitor,genus,Mollusca,Gastropoda,Stylommatophora,Helicarionidae,Nitor,818418,153540,2296868,200555,Nitor,accepted,NA,FALSE,NA,"Gude, 1911",Nitor,Nitor,Nitor,"Nitor Gude, 1911",0,1
