found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Proasellus jaloniacus,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258546,668324,2206128,3000337,Proasellus jaloniacus,accepted,NA,FALSE,NA,"Henry & Magniez, 1978",Proasellus jaloniacus,Proasellus jaloniacus,Proasellus jaloniacus,"Proasellus jaloniacus Henry & Magniez, 1978",1,0
Proasellus hercegovinensis,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258537,668319,2206095,3000439,Proasellus hercegovinensis,accepted,NA,FALSE,NA,"(Karaman, 1933)",Proasellus hercegovinensis,Proasellus hercegovinensis,Proasellus hercegovinensis,"Proasellus hercegovinensis (Karaman, 1933)",1,0
Proasellus granadensis,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258534,668318,2206130,3000356,Proasellus granadensis,accepted,NA,FALSE,NA,"Henry & Magniez, 2003",Proasellus granadensis,Proasellus granadensis,Proasellus granadensis,"Proasellus granadensis Henry & Magniez, 2003",1,0
Proasellus escolai,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258522,668312,2205930,3000376,Proasellus escolai,accepted,NA,FALSE,NA,"Henry & Magniez, 1982",Proasellus escolai,Proasellus escolai,Proasellus escolai,"Proasellus escolai Henry & Magniez, 1982",1,0
Proasellus ebrensis,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258520,668305,2205980,3000441,Proasellus ebrensis,accepted,NA,FALSE,NA,"Henry & Magniez, 1992",Proasellus ebrensis,Proasellus ebrensis,Proasellus ebrensis,"Proasellus ebrensis Henry & Magniez, 1992",1,0
Proasellus cavaticus,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258508,675488,2205983,3000440,Proasellus cavaticus,accepted,NA,FALSE,NA,"(Leydig, 1871)",Proasellus cavaticus,Proasellus cavaticus,Proasellus cavaticus,"Proasellus cavaticus (Leydig, 1871)",1,0
Proasellus cantabricus,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258507,668304,2205999,3000420,Proasellus cantabricus,accepted,NA,FALSE,NA,"Henry & Magniez, 1968",Proasellus cantabricus,Proasellus cantabricus,Proasellus cantabricus,"Proasellus cantabricus Henry & Magniez, 1968",1,0
Proasellus arthrodilus,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258499,668297,2205934,3000362,Proasellus arthrodilus,accepted,NA,FALSE,NA,"(Braga, 1945)",Proasellus arthrodilus,Proasellus arthrodilus,Proasellus arthrodilus,"Proasellus arthrodilus (Braga, 1945)",1,0
Proasellus parvulus,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258575,668335,2206045,3000431,Proasellus parvulus,accepted,NA,FALSE,NA,"(Sket, 1960)",Proasellus parvulus,Proasellus parvulus,Proasellus parvulus,"Proasellus parvulus (Sket, 1960)",1,0
Proasellus solanasi,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258593,936191,2206120,3000326,Proasellus solanasi,accepted,NA,FALSE,NA,"Henry & Magniez, 1972",Proasellus solanasi,Proasellus solanasi,Proasellus solanasi,"Proasellus solanasi Henry & Magniez, 1972",1,0
Proasellus coxalis,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,233891,78948,2205951,747893,Proasellus coxalis,accepted,NA,FALSE,NA,"(Dollfus, 1892)",Proasellus coxalis,Proasellus coxalis,Proasellus coxalis,"Proasellus coxalis (Dollfus, 1892)",1,0
Proasellus rectus,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258585,675493,2206074,3000372,Proasellus rectus,accepted,NA,FALSE,NA,"Afonso, 1982",Proasellus rectus,Proasellus rectus,Proasellus rectus,"Proasellus rectus Afonso, 1982",1,0
Proasellus ortizi,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258572,668333,2206105,3000400,Proasellus ortizi,accepted,NA,FALSE,NA,"Henry & Magniez, 1992",Proasellus ortizi,Proasellus ortizi,Proasellus ortizi,"Proasellus ortizi Henry & Magniez, 1992",1,0
Proasellus spelaeus,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258595,668341,2206100,3000407,Proasellus spelaeus,accepted,NA,FALSE,NA,"(Racovitza, 1922)",Proasellus spelaeus,Proasellus spelaeus,Proasellus spelaeus,"Proasellus spelaeus (Racovitza, 1922)",1,0
Proasellus coiffaiti,species,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,258512,675491,2206123,3000328,Proasellus coiffaiti,accepted,NA,FALSE,NA,"Henry & Magniez, 1972",Proasellus coiffaiti,Proasellus coiffaiti,Proasellus coiffaiti,"Proasellus coiffaiti Henry & Magniez, 1972",1,0
Ombrastacoides huonensis,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Ombrastacoides,885686,246843,4648515,287382,Ombrastacoides huonensis,accepted,NA,FALSE,NA,"Hansen & Richardson, 2006",Ombrastacoides huonensis,Ombrastacoides huonensis,Ombrastacoides huonensis,"Ombrastacoides huonensis Hansen & Richardson, 2006",1,1
Niphargus laticaudatus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545854,652557,4417383,5091593,Niphargus laticaudatus,accepted,NA,FALSE,NA,"Schellenberg, 1940",Niphargus laticaudatus,Niphargus laticaudatus,Niphargus laticaudatus,"Niphargus laticaudatus Schellenberg, 1940",1,0
Niphargus bihorensis,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545731,652539,4417445,5091612,Niphargus bihorensis,accepted,NA,FALSE,NA,"Schellenberg, 1940",Niphargus bihorensis,Niphargus bihorensis,Niphargus bihorensis,"Niphargus bihorensis Schellenberg, 1940",1,0
Kempella mikado,species,Arthropoda,Malacostraca,Stomatopoda,Squillidae,Kempina,724164,169126,5799683,7122510,Kempina mikado,unaccepted,synonym,FALSE,NA,"(Kemp & Chopra, 1921)",Kempella mikado,Kempina mikado,Kempina mikado,"Kempina mikado (Kemp & Chopra, 1921)",0,0
Niphargus transsylvanicus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546822,652561,4417330,5091666,Niphargus transsylvanicus,accepted,NA,FALSE,NA,"Schellenberg, 1934",Niphargus transsylvanicus,Niphargus transsylvanicus,Niphargus transsylvanicus,"Niphargus transsylvanicus Schellenberg, 1934",1,0
Niphargus dobrogicus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545780,652548,4417282,5091588,Niphargus dobrogicus,accepted,NA,FALSE,NA,"Dancau, 1964",Niphargus dobrogicus,Niphargus dobrogicus,Niphargus dobrogicus,"Niphargus dobrogicus Dancau, 1964",1,0
Xiphocaridinella kutaissiana,species,Arthropoda,Malacostraca,Decapoda,Atyidae,Troglocaris,586774,105152,5862979,755820,Troglocaris kutaissiana,superseded combination,NA,FALSE,NA,"Sadowsky, 1930",Xiphocaridinella kutaissiana,Troglocaris kutaissiana,Troglocaris kutaissiana,"Troglocaris kutaissiana (Sadowsky, 1930)",1,0
Austrothelphusa,genus,Arthropoda,Malacostraca,Decapoda,Gecarcinucidae,Austrothelphusa,439519,321654,4644511,1079213,Austrothelphusa,accepted,NA,FALSE,NA,"Bott, 1969",Austrothelphusa,Austrothelphusa,Austrothelphusa,"Austrothelphusa Bott, 1969",1,NA
Gammarus pisinnus,species,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,851483,754958,8154415,5535864,Gammarus pisinnus,accepted,NA,FALSE,NA,"Hou, Li & Li, 2014",Gammarus pisinnus,Gammarus pisinnus,Gammarus pisinnus,"Gammarus pisinnus Hou, Li & Li, 2014",1,0
Lepidurus arcticus,species,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Lepidurus,1561270,176866,2235051,25262,Lepidurus arcticus,accepted,NA,FALSE,NA,"Pallas, 1793",Lepidurus arcticus,Lepidurus arcticus,Lepidurus arcticus,"Lepidurus arcticus (Pallas, 1793)",1,NA
Tylos granulatus,species,Arthropoda,Malacostraca,Isopoda,Tylidae,Tylos,257594,887218,2205118,2994767,Tylos granulatus,accepted,NA,FALSE,NA,"Krauss, 1843",Tylos granulatus,Tylos granulatus,Tylos granulatus,"Tylos granulatus Krauss, 1843",0,1
Tylos granulatus,species,Arthropoda,Malacostraca,Isopoda,Tylidae,Tylos,257594,887218,2205118,2994767,Tylos granulatus,accepted,NA,FALSE,NA,"Krauss, 1843",Tylos granulatus,Tylos granulatus,Tylos granulatus,"Tylos granulatus Krauss, 1843",0,1
Tylos granuliferus,species,Arthropoda,Malacostraca,Isopoda,Tylidae,Tylos,257595,887218,2205118,2994767,Tylos granulatus,unaccepted,NA,FALSE,NA,"Budde-Lund, 1885",Tylos granuliferus,Tylos granulatus,Tylos granulatus,"Tylos granulatus Krauss, 1843",0,1
Tylos granuliferus,species,Arthropoda,Malacostraca,Isopoda,Tylidae,Tylos,257595,887218,2205118,2994767,Tylos granulatus,unaccepted,NA,FALSE,NA,"Budde-Lund, 1885",Tylos granuliferus,Tylos granulatus,Tylos granulatus,"Tylos granulatus Krauss, 1843",0,1
Neocaridina davidi,species,Arthropoda,Malacostraca,Decapoda,Atyidae,Neocaridina,1579333,934420,4309727,2974193,Neocaridina heteropoda,junior subjective synonym,NA,FALSE,NA,"(Bouvier, 1904)",Neocaridina davidi,Neocaridina heteropoda,Neocaridina heteropoda,"Neocaridina heteropoda Liang, 2002",1,0
Macrobrachium saigonense,species,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,587541,198836,5863225,988656,Macrobrachium saigonense,accepted,NA,FALSE,NA,"Nguyên, 2006",Macrobrachium saigonense,Macrobrachium saigonense,Macrobrachium saigonense,"Macrobrachium saigonense Nguyên, 2006",1,0
Mierspenaeopsis hardwickii,species,Arthropoda,Malacostraca,Decapoda,Penaeidae,Parapenaeopsis,585389,173096,2223471,100839,Parapenaeopsis hardwickii,superseded combination,NA,FALSE,NA,"(Miers, 1878)",Mierspenaeopsis hardwickii,Parapenaeopsis hardwickii,Parapenaeopsis hardwickii,"Parapenaeopsis hardwickii (Miers, 1878)",0,0
Macrobrachium kistnense,species,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,587305,774409,2224573,2972414,Macrobrachium kistnense,accepted,NA,FALSE,NA,"(Tiwari, 1952)",Macrobrachium kistnense,Macrobrachium kistnense,Macrobrachium kistnense,"Macrobrachium kistnense (Tiwari, 1952)",1,0
Niphargus pachypus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545898,652558,4417444,5091675,Niphargus pachypus,accepted,NA,FALSE,NA,"Schellenberg, 1933",Niphargus pachypus,Niphargus pachypus,Niphargus pachypus,"Niphargus pachypus Schellenberg, 1933",1,0
Gammarus sobaegensis,species,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,490324,681256,8660869,2982528,Gammarus sobaegensis,accepted,NA,FALSE,NA,"Uéno, 1966",Gammarus sobaegensis,Gammarus sobaegensis,Gammarus sobaegensis,"Gammarus sobaegensis Uéno, 1966",1,0
Synurella stadukhini,species,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Synurella,508221,683767,6461678,2984126,Synurella stadukhini,accepted,NA,FALSE,NA,"Derzhavin, 1930",Synurella stadukhini,Synurella stadukhini,Synurella stadukhini,"Synurella stadukhini Derzhavin, 1930",1,0
Macrobrachium lamarrei,species,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,587312,656032,2224773,173016,Macrobrachium lamarrei,accepted,NA,FALSE,NA,"(H. Milne Edwards, 1837)",Macrobrachium lamarrei,Macrobrachium lamarrei,Macrobrachium lamarrei,"Macrobrachium lamarrei (H.Milne Edwards, 1837)",1,0
Neotroponiscus carolii,species,Arthropoda,Malacostraca,Isopoda,Bathytropidae,Neotroponiscus,261479,798176,2213812,3001838,Neotroponiscus carolii,accepted,NA,FALSE,NA,"Arcangeli, 1936",Neotroponiscus carolii,Neotroponiscus carolii,Neotroponiscus carolii,"Neotroponiscus carolii Arcangeli, 1936",0,1
Hobbseus valleculus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Hobbseus,885365,27086,2227416,665178,Hobbseus valleculus,accepted,NA,FALSE,NA,"(Fitzpatrick, 1967)",Hobbseus valleculus,Hobbseus valleculus,Hobbseus valleculus,"Hobbseus valleculus (Fitzpatrick, 1967)",1,0
Cambarus nodosus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885209,797876,2227379,2974382,Cambarus nodosus,accepted,NA,FALSE,NA,"Bouchard & Hobbs, 1976",Cambarus nodosus,Cambarus nodosus,Cambarus nodosus,"Cambarus nodosus R.W.Bouchard & Hobbs, 1976",1,0
Cambarus clivosus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885156,797875,5789992,7116794,Cambarus clivosus,accepted,NA,FALSE,NA,"Taylor & Soucek in Taylor, Soucek & Organ, 2006",Cambarus clivosus,Cambarus clivosus,Cambarus clivosus,"Cambarus clivosus Taylor, Soucek & Organ, 2006",1,0
Cambarus asperimanus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885143,668736,2227408,1048048,Cambarus asperimanus,accepted,NA,FALSE,NA,"Faxon, 1914",Cambarus asperimanus,Cambarus asperimanus,Cambarus asperimanus,"Cambarus asperimanus Faxon, 1914",1,0
Cambarus gentryi,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885179,106535,2227345,194210,Cambarus gentryi,accepted,NA,FALSE,NA,"Hobbs, 1970",Cambarus gentryi,Cambarus gentryi,Cambarus gentryi,"Cambarus gentryi Hobbs, 1970",1,0
Cambarus distans,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885168,668733,2227352,655333,Cambarus distans,accepted,NA,FALSE,NA,"Rhoades, 1944",Cambarus distans,Cambarus distans,Cambarus distans,"Cambarus distans Rhoades, 1944",1,0
Cambarus taylori,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,992913,797879,9595834,7116813,Cambarus taylori,accepted,NA,FALSE,NA,"Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",Cambarus taylori,Cambarus taylori,Cambarus taylori,"Cambarus taylori Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",1,0
Cambarus guenteri,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,992911,797877,9365497,7116797,Cambarus guenteri,accepted,NA,FALSE,NA,"Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",Cambarus guenteri,Cambarus guenteri,Cambarus guenteri,"Cambarus guenteri Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",1,0
Cambarus buntingi,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885148,797880,2227403,2974380,Cambarus buntingi,accepted,NA,FALSE,NA,"Bouchard, 1973",Cambarus buntingi,Cambarus buntingi,Cambarus buntingi,"Cambarus buntingi R.W.Bouchard, 1973",1,0
Cambarus hazardi,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,992914,797878,9285505,7116798,Cambarus hazardi,accepted,NA,FALSE,NA,"Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",Cambarus hazardi,Cambarus hazardi,Cambarus hazardi,"Cambarus hazardi Loughman, Henkanaththegedara, Fetzner & Thoma, 2017",1,0
Cambarus pauleyi,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885215,797873,8606000,6184889,Cambarus pauleyi,accepted,NA,FALSE,NA,"Loughman, Thoma, Fetzner & Stocker, 2015",Cambarus pauleyi,Cambarus pauleyi,Cambarus pauleyi,"Cambarus pauleyi Loughman, Thoma, Fetzner & Stocker, 2015",1,0
Cambarus batchi,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885144,151832,2227329,965594,Cambarus batchi,accepted,NA,FALSE,NA,"Schuster, 1976",Cambarus batchi,Cambarus batchi,Cambarus batchi,"Cambarus batchi Schuster, 1976",1,0
Cambarus robustus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,885223,668735,2227375,707817,Cambarus robustus,accepted,NA,FALSE,NA,"Girard, 1852",Cambarus robustus,Cambarus robustus,Cambarus robustus,"Cambarus robustus Girard, 1852",1,0
Niphargus parenzani,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546677,798230,4417318,5091558,Niphargus parenzani,accepted,NA,FALSE,NA,"Ruffo & Vigna-Taglianti, 1968",Niphargus parenzani,Niphargus parenzani,Niphargus parenzani,"Niphargus parenzani Ruffo & Vigna-Taglianti, 1968",1,0
Niphargus ictus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545819,798200,4417198,79969,Niphargus ictus,accepted,NA,FALSE,NA,"G. Karaman, 1985",Niphargus ictus,Niphargus ictus,Niphargus ictus,"Niphargus ictus G.Karaman, 1985",1,0
Niphargus pectencoronatae,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546702,798240,4417194,5091489,Niphargus pectencoronatae,accepted,NA,FALSE,NA,"Sket & G. Karaman, 1990",Niphargus pectencoronatae,Niphargus pectencoronatae,Niphargus pectencoronatae,"Niphargus pectencoronatae Sket & G.Karaman, 1990",1,0
Niphargus dancaui,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,873323,798261,8513818,5230731,Niphargus dancaui,accepted,NA,FALSE,NA,"Brad, Fišer, Flot & Sarbu, 2015",Niphargus dancaui,Niphargus dancaui,Niphargus dancaui,"Niphargus dancaui Brad, Fišer, Flot & Sarbu, 2015",1,0
Niphargus pescei,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546706,798229,6461137,5091538,Niphargus pescei,accepted,NA,FALSE,NA,"G. Karaman, 1984",Niphargus pescei,Niphargus pescei,Niphargus pescei,"Niphargus pescei G.Karaman, 1984",1,0
Niphargus bodoni,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545735,798244,4417373,5091525,Niphargus bodoni,accepted,NA,FALSE,NA,"G. Karaman, 1985",Niphargus bodoni,Niphargus bodoni,Niphargus bodoni,"Niphargus bodoni G.Karaman, 1985",1,0
Niphargus poianoi,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546711,798202,4417315,5091564,Niphargus poianoi,accepted,NA,FALSE,NA,"G. Karaman, 1988",Niphargus poianoi,Niphargus poianoi,Niphargus poianoi,"Niphargus poianoi G.Karaman, 1988",1,0
Niphargus arbiter,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545720,753894,4417377,752774,Niphargus arbiter,accepted,NA,FALSE,NA,"G. Karaman, 1984",Niphargus arbiter,Niphargus arbiter,Niphargus arbiter,"Niphargus arbiter G.Karaman, 1984",1,0
Niphargus italicus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,873527,798237,8459706,6188672,Niphargus italicus,accepted,NA,FALSE,NA,"G. Karaman, 1976",Niphargus italicus,Niphargus italicus,Niphargus italicus,"Niphargus italicus G.Karaman, 1976",1,0
Niphargus orcinus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545869,753912,4417199,849930,Niphargus orcinus,accepted,NA,FALSE,NA,"Joseph, 1869",Niphargus orcinus,Niphargus orcinus,Niphargus orcinus,"Niphargus orcinus Joseph, 1869",1,0
Niphargus transitivus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546819,798249,4417344,5091633,Niphargus transitivus,accepted,NA,FALSE,NA,"Sket, 1971",Niphargus transitivus,Niphargus transitivus,Niphargus transitivus,"Niphargus transitivus Sket, 1971",1,0
Niphargus pupetta,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546720,798252,4417453,849924,Niphargus pupetta,accepted,NA,FALSE,NA,"(Sket, 1962)",Niphargus pupetta,Niphargus pupetta,Niphargus pupetta,"Niphargus pupetta (Sket, 1962)",1,0
Niphargus aberrans,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545697,798243,5789903,752772,Niphargus aberrans,accepted,NA,FALSE,NA,"Sket, 1972",Niphargus aberrans,Niphargus aberrans,Niphargus aberrans,"Niphargus aberrans Sket, 1972",1,0
Niphargus tridentinus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546823,753899,5864177,1050473,Niphargus tridentinus,accepted,NA,FALSE,NA,"Stoch, 1998",Niphargus tridentinus,Niphargus tridentinus,Niphargus tridentinus,"Niphargus tridentinus Stoch, 1998",1,0
Niphargus julius,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,1498461,798228,10153777,7119419,Niphargus julius,accepted,NA,FALSE,NA,"Stoch, 1997",Niphargus julius,Niphargus julius,Niphargus julius,"Niphargus julius Stoch, 1997",1,0
Niphargus armatus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545722,798251,4417326,5091507,Niphargus armatus,accepted,NA,FALSE,NA,"G. Karaman, 1985",Niphargus armatus,Niphargus armatus,Niphargus armatus,"Niphargus armatus G.Karaman, 1985",1,0
Niphargus ruffoi,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546744,798245,4417238,5091548,Niphargus ruffoi,accepted,NA,FALSE,NA,"G. Karaman, 1976",Niphargus ruffoi,Niphargus ruffoi,Niphargus ruffoi,"Niphargus ruffoi G.Karaman, 1976",1,0
Niphargus strouhali,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546776,797674,4417302,1050479,Niphargus strouhali,accepted,NA,FALSE,merged,"Schellenberg, 1933",Niphargus strouhali,Niphargus strouhali,Niphargus strouhali,"Niphargus strouhali Schellenberg, 1933",1,0
Charybdis (Charybdis) variegata,species,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,208823,153357,4307419,936673,Charybdis variegata,superseded combination,NA,FALSE,NA,"(Fabricius, 1798)",Charybdis (Charybdis) variegata,Charybdis variegata,Charybdis variegata,"Charybdis variegata (Fabricius, 1798)",0,0
Trichodactylus petropolitanus,species,Arthropoda,Malacostraca,Decapoda,Trichodactylidae,Trichodactylus,443931,798466,5178503,2979336,Trichodactylus petropolitanus,accepted,NA,FALSE,sibling_higher,"(Göldi, 1886)",Trichodactylus petropolitanus,Trichodactylus petropolitanus,Trichodactylus petropolitanus,"Trichodactylus petropolitanus (Göldi, 1886)",1,0
Macrophthalmus (Macrophthalmus) malaccensis,species,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,444945,798124,5969426,2981697,Macrophthalmus malaccensis,superseded combination,NA,FALSE,NA,"Tweedie, 1937",Macrophthalmus (Macrophthalmus) malaccensis,Macrophthalmus malaccensis,Macrophthalmus malaccensis,"Macrophthalmus malaccensis Tweedie, 1937",0,0
Euastacus sulcatus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,885668,24255,4648501,408759,Euastacus sulcatus,accepted,NA,FALSE,NA,"Riek, 1951",Euastacus sulcatus,Euastacus sulcatus,Euastacus sulcatus,"Euastacus sulcatus Riek, 1951",1,0
Paraplatyarthrus subterraneus,species,Arthropoda,Malacostraca,Isopoda,Paraplatyarthridae,Paraplatyarthrus,884610,798291,8814781,5931468,Paraplatyarthrus subterraneus,accepted,NA,FALSE,NA,"Javidkar & King, 2015",Paraplatyarthrus subterraneus,Paraplatyarthrus subterraneus,Paraplatyarthrus subterraneus,"Paraplatyarthrus subterraneus Javidkar & King, 2015",0,1
