"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"3252","Aname marae","Aname marae","Aname marae","species",199787,FALSE,NA
"3253","Macrobrachium acanthochirus","Macrobrachium acanthochirus","Macrobrachium acanthochirus","species",367919,FALSE,NA
"3254","Macrobrachium americanum","Macrobrachium americanum","Macrobrachium americanum","species",475480,FALSE,NA
"3255","Macrobrachium digueti","Macrobrachium digueti","Macrobrachium digueti","species",2972514,FALSE,NA
"3256","Macrobrachium hancocki","Macrobrachium hancocki","Macrobrachium hancocki","species",2972491,FALSE,NA
"3257","Virilastacus jarai","Virilastacus jarai","Virilastacus jarai",NA,687941,FALSE,NA
"3258","Yamatentomon guoi","Yamatentomon guoi","Yamatentomon guoi","species",4173237,FALSE,NA
"3259","Arkaroolabathynella bispinosa","Arkaroolabathynella bispinosa","Arkaroolabathynella bispinosa",NA,5741881,FALSE,NA
"3260","Arkaroolabathynella robusta","Arkaroolabathynella robusta","Arkaroolabathynella robusta",NA,5741882,FALSE,NA
"3261","Calocalanus curtus","Calocalanus curtus","Calocalanus curtus","species",2956386,FALSE,NA
"3262","Calocalanus minutus","Calocalanus minutus","Calocalanus minutus","species",2956399,FALSE,NA
"3263","Calocalanus","Calocalanus","Calocalanus","genus",102940,FALSE,NA
"3264","Calocalanus styliremis","Calocalanus styliremis","Calocalanus styliremis","species",2956372,FALSE,NA
"3265","Calocalanus tenuis","Calocalanus tenuis","Calocalanus tenuis","species",2957745,FALSE,NA
"3266","Proasellus margalefi","Proasellus margalefi","Proasellus margalefi","species",3000329,FALSE,NA
"3267","Proasellus albigensis","Proasellus albigensis","Proasellus albigensis","species",3000367,FALSE,NA
"3268","Proasellus aquaecalidae","Proasellus aquaecalidae","Proasellus aquaecalidae","species",3000386,FALSE,NA
"3269","Proasellus arthrodilus","Proasellus arthrodilus","Proasellus arthrodilus","species",3000362,FALSE,NA
"3270","Proasellus assaforensis","Proasellus assaforensis","Proasellus assaforensis","species",4669900,FALSE,NA
"3271","Proasellus bardaunii","Proasellus bardaunii","Proasellus barduanii","species",3000345,TRUE,NA
"3272","Proasellus bellesi","Proasellus bellesi","Proasellus bellesi","species",3000380,FALSE,NA
"3273","Proasellus cantabricus","Proasellus cantabricus","Proasellus cantabricus","species",3000420,FALSE,NA
"3274","Proasellus cavaticus","Proasellus cavaticus","Proasellus cavaticus","species",3000440,FALSE,NA
"3275","Proasellus lescherae","Proasellus lescherae","Proasellus lescherae","species",3000365,FALSE,NA
"3276","Proasellus stocki","Proasellus stocki","Proasellus stocki","species",3000370,FALSE,NA
"3277","Proasellus chappuisi","Proasellus chappuisi","Proasellus chappuisi","species",3000339,FALSE,NA
"3278","Proasellus chauvini","Proasellus chauvini","Proasellus chauvini","species",3000361,FALSE,NA
"3279","Proasellus coiffaiti","Proasellus coiffaiti","Proasellus coiffaiti","species",3000328,FALSE,NA
"3280","Proasellus comasi","Proasellus comasi","Proasellus comasi","species",3000335,FALSE,NA
"3281","Proasellus deminutus","Proasellus deminutus","Proasellus deminutus","species",3000378,FALSE,NA
"3282","Proasellus dianae","Proasellus dianae","Proasellus dianae","species",3000343,FALSE,NA
"3283","Proasellus ebrensis","Proasellus ebrensis","Proasellus ebrensis","species",3000441,FALSE,NA
"3284","Proasellus escolai","Proasellus escolai","Proasellus escolai","species",3000376,FALSE,NA
"3285","Proasellus espanoli","Proasellus espanoli","Proasellus espanoli","species",3000429,FALSE,NA
"3286","Proasellus faesulanus","Proasellus faesulanus","Proasellus faesulanus","species",3000332,FALSE,NA
"3287","Proasellus franciscoloi","Proasellus franciscoloi","Proasellus franciscoloi","species",3000368,FALSE,NA
"3288","Proasellus grafi","Proasellus grafi","Proasellus grafi","species",3000433,FALSE,NA
"3289","Proasellus guipuzcoensis","Proasellus guipuzcoensis","Proasellus guipuzcoensis","species",3000398,FALSE,NA
"3290","Proasellus granadensis","Proasellus granadensis","Proasellus granadensis","species",3000356,FALSE,NA
"3291","Proasellus hercegovinensis","Proasellus hercegovinensis","Proasellus hercegovinensis","species",3000439,FALSE,NA
"3292","Proasellus hermallensis","Proasellus hermallensis","Proasellus hermallensis","species",3000348,FALSE,NA
"3293","Proasellus intermedius","Proasellus intermedius","Proasellus intermedius","species",3000399,FALSE,NA
"3294","Proasellus jaloniacus","Proasellus jaloniacus","Proasellus jaloniacus","species",3000337,FALSE,NA
"3295","Proasellus karamani","Proasellus karamani","Proasellus karamani","species",3000395,FALSE,NA
"3296","Proasellus lagari","Proasellus lagari","Proasellus lagari","species",3000349,FALSE,NA
"3297","Proasellus meijersae","Proasellus meijersae","Proasellus meijersae","species",3000402,FALSE,NA
"3298","Proasellus meridianus","Proasellus meridianus","Proasellus meridianus","species",3000327,FALSE,NA
"3299","Proasellus micropectinatus","Proasellus micropectinatus","Proasellus micropectinatus","species",3000353,FALSE,NA
"3300","Proasellusvarrensis","Proasellusvarrensis","Proasellus navarrensis",NA,3000366,FALSE,NA
"3301","Proasellus ortizi","Proasellus ortizi","Proasellus ortizi","species",3000400,FALSE,NA
"3302","Proasellus oviedensis","Proasellus oviedensis","Proasellus oviedensis","species",3000374,FALSE,NA
"3303","Proasellus parvulus","Proasellus parvulus","Proasellus parvulus","species",3000431,FALSE,NA
"3304","Proasellus pavani","Proasellus pavani","Proasellus pavani","species",3000330,FALSE,NA
"3305","Proasellus rectangulatus","Proasellus rectangulatus","Proasellus rectangulatus","species",3000325,FALSE,NA
"3306","Proasellus rectus","Proasellus rectus","Proasellus rectus","species",3000372,FALSE,NA
"3307","Proasellus rouchi","Proasellus rouchi","Proasellus rouchi","species",3000424,FALSE,NA
"3308","Proasellus slavus","Proasellus slavus","Proasellus slavus","species",806870,FALSE,NA
"3309","Proasellus slovenicus","Proasellus slovenicus","Proasellus slovenicus","species",3000436,FALSE,NA
"3310","Proasellus spelaeus","Proasellus spelaeus","Proasellus spelaeus","species",3000407,FALSE,NA
"3311","Proasellus strouhali","Proasellus strouhali","Proasellus strouhali","species",3000446,FALSE,NA
"3312","Proasellus synaselloides","Proasellus synaselloides","Proasellus synaselloides","species",3000434,FALSE,NA
"3313","Proasellus valdensis","Proasellus valdensis","Proasellus valdensis","species",3000418,FALSE,NA
"3314","Proasellus vandeli","Proasellus vandeli","Proasellus vandeli","species",3000406,FALSE,NA
"3315","Proasellus vulgaris","Proasellus vulgaris","Proasellus vulgaris","species",3000416,FALSE,NA
"3316","Proasellus walteri","Proasellus walteri","Proasellus walteri","species",3000331,FALSE,NA
"3317","Bragasellus frontellum","Bragasellus frontellum","Bragasellus frontellum","species",3000634,FALSE,NA
"3318","Bragasellus peltatus","Bragasellus peltatus","Bragasellus peltatus","species",3000443,FALSE,NA
"3319","Raoiella macfarlanei","Raoiella macfarlanei","Raoiella macfarlanei","species",954481,FALSE,"sibling_higher"
"3320","Polyphagotarsonemus latus","Polyphagotarsonemus latus","Polyphagotarsonemus latus","species",954503,FALSE,NA
"3321","Galkinius decimus","Galkinius decimus","Galkinius decimus",NA,671369,FALSE,NA
"3322","Galkinius indicus","Galkinius indicus","Galkinius indicus",NA,222402,FALSE,NA
"3323","Galkinius depressus","Galkinius depressus","Galkinius depressus",NA,751027,FALSE,NA
"3324","Procambarus","Procambarus","Procambarus","genus",79859,FALSE,NA
"3325","Periegops suteri","Periegops suteri","Periegops suteri",NA,1037866,FALSE,NA
"3326","Argulus japonicus","Argulus japonicus","Argulus japonicus","species",776969,FALSE,NA
"3327","Eochionelasmus ohtai","Eochionelasmus ohtai","Eochionelasmus ohtai","species",5521200,FALSE,NA
"3328","Vulcanolepas parensis","Vulcanolepas parensis","Vulcanolepas parensis",NA,7115420,FALSE,NA
"3329","Penthesilenula aotearoa","Penthesilenula aotearoa","Penthesilenula aotearoa","species",720680,FALSE,NA
"3330","Penthesilenula kohanga","Penthesilenula kohanga","Penthesilenula kohanga","species",385195,FALSE,NA
"3331","Penthesilenula brasiliensis","Penthesilenula brasiliensis","Penthesilenula brasiliensis","species",720676,FALSE,NA
"3332","Penthesilenula reidae","Penthesilenula reidae","Penthesilenula reidae","species",720678,FALSE,NA
"3333","Phytoseius aleuritius","Phytoseius aleuritius","Phytoseius aleuritius","species",108269,FALSE,NA
"3334","Phytoseius minutus","Phytoseius minutus","Phytoseius minutus","species",680752,FALSE,NA
"3335","Neoseiulus fallacis","Neoseiulus fallacis","Neoseiulus fallacis","species",775031,FALSE,NA
"3336","Neoseiulus imbricatus","Neoseiulus imbricatus","Neoseiulus imbricatus","species",469149,FALSE,NA
"3337","Euseius alangii","Euseius alangii","Euseius alangii","species",108255,FALSE,NA
"3338","Typhlodromips rademacheri","Typhlodromips rademacheri","Typhlodromips rademacheri","species",561888,FALSE,"sibling_higher"
"3339","Typhlodromips asiaticus","Typhlodromips asiaticus","Typhlodromips asiaticus","species",561896,FALSE,"sibling_higher"
"3340","Typhlodromips theae","Typhlodromips theae","Typhlodromips theae","species",681082,FALSE,"sibling_higher"
"3341","Typhlodromips okinawanus","Typhlodromips okinawanus","Typhlodromips okinawanus","species",561892,FALSE,"sibling_higher"
"3342","Amblyseius tsugawai","Amblyseius tsugawai","Amblyseius tsugawai","species",758076,FALSE,NA
"3343","Amblyseius herbicolus","Amblyseius herbicolus","Amblyseius herbicolus","species",108251,FALSE,NA
"3344","Amblyseius eharai","Amblyseius eharai","Amblyseius eharai","species",335165,FALSE,NA
"3345","Amblyseius largoensis","Amblyseius largoensis","Amblyseius largoensis","species",177642,FALSE,NA
"3346","Catophragmus imbricatus","Catophragmus imbricatus","Catophragmus imbricatus","species",532964,FALSE,NA
"3347","Pseudoctomeris sulcata","Pseudoctomeris sulcata","Pseudoctomeris sulcata","species",630772,FALSE,NA
"3348","Macarorchestia martini","Macarorchestia martini","Macarorchestia martini","species",860746,FALSE,NA
"3349","Pseudorchestoidea brito","Pseudorchestoidea brito","Pseudorchestoidea brito",NA,7120489,FALSE,NA
"3350","Arcitalitrus dorrieni","Arcitalitrus dorrieni","Arcitalitrus dorrieni","species",336089,FALSE,NA
"3351","Orchestia guancha","Orchestia guancha","Cryptorchestia guancha",NA,134213,TRUE,NA
"3352","Palmorchestia epigaea","Palmorchestia epigaea","Palmorchestia epigaea","species",134217,FALSE,NA
"3353","Persephona finneganae","Persephona finneganae","Persephona finneganae","species",2977964,FALSE,"sibling_higher"
"3354","Persephona townsendi","Persephona townsendi","Persephona townsendi","species",2978021,FALSE,"sibling_higher"
"3355","Iliacantha hancocki","Iliacantha hancocki","Iliacantha hancocki","species",2977902,FALSE,NA
"3356","Lepidurus packardi","Lepidurus packardi","Lepidurus packardi","species",709234,FALSE,NA
"3357","Triops baeticus","Triops baeticus","Triops baeticus","species",17532,FALSE,NA
"3358","Paradoxiclamousella fideli","Paradoxiclamousella fideli","Paradoxiclamousella fideli",NA,5511798,FALSE,NA
"3359","Paradoxiclamousella pirata","Paradoxiclamousella pirata","Paradoxiclamousella pirata",NA,5511797,FALSE,NA
"3360","Cambarellus chapalanus","Cambarellus chapalanus","Cambarellus chapalanus","species",1073407,FALSE,NA
"3361","Cambarus pyronotus","Cambarus pyronotus","Cambarus pyronotus","species",707804,FALSE,NA
"3362","Psechrus inflatus","Psechrus inflatus","Psechrus inflatus","species",4692579,FALSE,NA
"3363","Psechrus libelti","Psechrus libelti","Psechrus libelti",NA,4692574,FALSE,NA
"3364","Psechrus crepido","Psechrus crepido","Psechrus crepido",NA,4692573,FALSE,NA
"3365","Psechrus himalayanus","Psechrus himalayanus","Psechrus himalayanus","species",3556469,FALSE,NA
"3366","Fecenia travancoria","Fecenia travancoria","Fecenia travancoria",NA,3556476,FALSE,NA
"3367","Psechrus hartmanni","Psechrus hartmanni","Psechrus hartmanni",NA,4692578,FALSE,NA
"3368","Psechrus torvus","Psechrus torvus","Psechrus torvus","species",3556465,FALSE,NA
"3369","Psechrus clavis","Psechrus clavis","Psechrus clavis",NA,4692567,FALSE,NA
"3370","Psechrus sinensis","Psechrus sinensis","Psechrus sinensis","species",608495,FALSE,NA
"3371","Psechrus senoculatus","Psechrus senoculatus","Psechrus senoculatus","species",3556460,FALSE,NA
"3372","Psechrus ancoralis","Psechrus ancoralis","Psechrus ancoralis","species",4692568,FALSE,NA
"3373","Psechrus","Psechrus","Psechrus","genus",608494,FALSE,NA
"3374","Psechrus ulcus","Psechrus ulcus","Psechrus ulcus",NA,4692580,FALSE,NA
"3375","Fecenia protensa","Fecenia protensa","Fecenia protensa","species",3556473,FALSE,NA
"3376","Fecenia ochracea","Fecenia ochracea","Fecenia ochracea","species",3556475,FALSE,NA
"3377","Psechrus ghecuanus","Psechrus ghecuanus","Psechrus ghecuanus","species",3556466,FALSE,NA
"3378","Psechrus singaporensis","Psechrus singaporensis","Psechrus singaporensis","species",3556464,FALSE,NA
"3379","Psechrus rani","Psechrus rani","Psechrus rani","species",3556457,FALSE,NA
"3380","Stiphidion facetum","Stiphidion facetum","Stiphidion facetum","species",504334,FALSE,NA
"3381","Psechrus fuscai","Psechrus fuscai","Psechrus fuscai",NA,4692577,FALSE,NA
"3382","Psechrus vivax","Psechrus vivax","Psechrus vivax",NA,4692581,FALSE,NA
"3383","Psechrus khammouan","Psechrus khammouan","Psechrus khammouan","species",3556453,FALSE,NA
"3384","Psechrus antraeus","Psechrus antraeus","Psechrus antraeus","species",4692562,FALSE,NA
"3385","Psechrus luangprabang","Psechrus luangprabang","Psechrus luangprabang","species",3556459,FALSE,NA
"3386","Psechrus jaegeri","Psechrus jaegeri","Psechrus jaegeri",NA,4692575,FALSE,NA
"3387","Fecenia cylindrata","Fecenia cylindrata","Fecenia cylindrata","species",3556477,FALSE,NA
"3388","Fecenia","Fecenia","Fecenia","genus",931895,FALSE,NA
"3389","Psechrus obtectus","Psechrus obtectus","Psechrus obtectus",NA,4692572,FALSE,NA
"3390","Thiratoscirtinae","Thiratoscirtinae","Thiratoscirtinae",NA,763077,FALSE,NA
"3391","Periegops keani","Periegops keani","Periegops keani",NA,4692127,FALSE,NA
"3392","Kukulcania hibernalis","Kukulcania hibernalis","Kukulcania hibernalis","species",471952,FALSE,NA
"3393","Palpimanus","Palpimanus","Palpimanus","genus",433697,FALSE,NA
"3394","Colopea","Colopea","Colopea","genus",433692,FALSE,NA
"3395","Huttonia","Huttonia","Huttonia (genus in subphylum Chelicerata)","genus",433694,FALSE,NA
"3396","Aotearoa magna","Aotearoa magna","Aotearoa magna","species",433700,FALSE,NA
"3397","Mesarchaea bellavista","Mesarchaea bellavista","Mesarchaea bellavista","species",858513,FALSE,NA
"3398","Mecysmauchenius segmentatus","Mecysmauchenius segmentatus","Mecysmauchenius segmentatus","species",858510,FALSE,NA
"3399","Chilarchaea quellon","Chilarchaea quellon","Chilarchaea quellon","species",433690,FALSE,NA
"3400","Syringophiloidus pseudonigritae","Syringophiloidus pseudonigritae","Syringophiloidus pseudonigritae","species",4682414,FALSE,NA
"3401","Stenochrus portoricensis","Stenochrus portoricensis","Stenochrus portoricensis","species",4432,FALSE,NA
"3402","Ixodes pavlovskyi","Ixodes pavlovskyi","Ixodes pavlovskyi","species",310083,FALSE,NA
"3403","Atyaephyra acheronensis","Atyaephyra acheronensis","Atyaephyra acheronensis","species",420804,FALSE,NA
"3404","Atyaephyra thyamisensis","Atyaephyra thyamisensis","Atyaephyra thyamisensis","species",335935,FALSE,NA
"3405","Atyaephyra stankoi","Atyaephyra stankoi","Atyaephyra stankoi","species",674786,FALSE,NA
"3406","Atyaephyra orientalis","Atyaephyra orientalis","Atyaephyra orientalis","species",82743,FALSE,NA
"3407","Atyaephyra tuerkayi","Atyaephyra tuerkayi","Atyaephyra tuerkayi","species",420806,FALSE,NA
"3408","Oxyopes javanus","Oxyopes javanus","Oxyopes javanus","species",608229,FALSE,NA
"3409","Haemaphysalis concinna","Haemaphysalis concinna","Haemaphysalis concinna","species",956594,FALSE,NA
"3410","Haemaphysalis sulcata","Haemaphysalis sulcata","Haemaphysalis sulcata","species",396112,FALSE,NA
"3411","Ixodes arboricola","Ixodes arboricola","Ixodes arboricola","species",468567,FALSE,NA
"3412","Ixodes hexagonus","Ixodes hexagonus","Ixodes hexagonus","species",493147,FALSE,NA
"3413","Ixodes redikorzevi","Ixodes redikorzevi","Ixodes redikorzevi","species",822315,FALSE,NA
"3414","Rhipicephalus","Rhipicephalus","Rhipicephalus","genus",543037,FALSE,NA
"3415","Rhipicephalus rossicus","Rhipicephalus rossicus","Rhipicephalus rossicus","species",145895,FALSE,"sibling_higher"
"3416","Portunus gracilimanus","Portunus gracilimanus","Lupocycloporus gracilimanus","species",515224,TRUE,NA
"3417","Podophthalmuscreus","Podophthalmuscreus","Vojmirophthalmus nacreus",NA,2978989,FALSE,NA
"3418","Monomia pseudoargentata","Monomia pseudoargentata","Portunus pseudoargentatus",NA,2978937,TRUE,NA
"3419","Portunus hastatoides","Portunus hastatoides","Portunus hastatoides","species",2978920,FALSE,NA
"3420","Portunus tenuipes","Portunus tenuipes","Portunus tenuipes","species",2978967,FALSE,NA
"3421","Charybdis hongkongensis","Charybdis hongkongensis","Charybdis hongkongensis","species",2979036,FALSE,NA
"3422","Charybdis bimaculata","Charybdis bimaculata","Charybdis bimaculata","species",2979077,FALSE,NA
"3423","Thalamita prymna","Thalamita prymna","Thalamita prymna","species",518647,FALSE,NA
"3424","Thalamita crenata","Thalamita crenata","Thalamita crenata","species",685929,FALSE,NA
"3425","Leptochelia parasavignyi","Leptochelia parasavignyi","Chondrochelia parasavignyi",NA,5799573,TRUE,NA
"3426","Ligia cinerascens","Ligia cinerascens","Ligia cinerascens","species",2994826,FALSE,"sibling_higher"
"3427","Calamoecia ampulla","Calamoecia ampulla","Calamoecia ampulla","species",769005,FALSE,NA
"3428","Eucheyletia sinensis","Eucheyletia sinensis","Eucheyletia sinensis","species",386135,FALSE,NA
"3429","Cheletomorpha lepidopterorum","Cheletomorpha lepidopterorum","Cheletomorpha lepidopterorum","species",807184,FALSE,NA
