"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"2713","Sillago chondropus","Sillago chondropus","Sillago chondropus","species",985165,FALSE,NA
"2714","Tetronarcebiliana","Tetronarcebiliana","Tetronarce nobiliana",NA,346065,FALSE,NA
"2715","Umbrina robinsoni","Umbrina robinsoni","Umbrina robinsoni","species",755077,FALSE,NA
"2716","Valamugil buchanani","Valamugil buchanani","Valamugil buchanani",NA,781370,FALSE,NA
"2717","Valamugil robustus","Valamugil robustus","Valamugil robustus",NA,755071,FALSE,NA
"2718","Auchenoglanis biscutatus","Auchenoglanis biscutatus","Auchenoglanis biscutatus","species",125505,FALSE,NA
"2719","Protopterus","Protopterus","Protopterus","genus",199350,FALSE,NA
"2720","Hemiancistrus medians","Hemiancistrus medians","Hemiancistrus medians","species",698170,FALSE,NA
"2721","Peckoltia capitulata","Peckoltia capitulata","Peckoltia capitulata","species",1018775,FALSE,NA
"2722","Peckoltia simulata","Peckoltia simulata","Peckoltia simulata","species",817354,FALSE,NA
"2723","Panaqolus koko","Panaqolus koko","Panaqolus koko",NA,242545,FALSE,NA
"2724","Peckoltia cavatica","Peckoltia cavatica","Peckoltia cavatica","species",639590,FALSE,NA
"2725","Peckoltia otali","Peckoltia otali","Peckoltia otali","species",817357,FALSE,NA
"2726","Peckoltia sabaji","Peckoltia sabaji","Peckoltia sabaji","species",144209,FALSE,NA
"2727","Peckoltia oligospila","Peckoltia oligospila","Peckoltia oligospila","species",242530,FALSE,NA
"2728","Trichogaster","Trichogaster","Trichogaster","genus",211363,FALSE,NA
"2729","Pangasiussutus","Pangasiussutus","Pangasius nasutus",NA,199226,FALSE,NA
"2730","Hemibagrus wyckii","Hemibagrus wyckii","Hemibagrus wyckii","species",109120,FALSE,NA
"2731","Cirrhinus caudimaculatus","Cirrhinus caudimaculatus","Cirrhinus caudimaculatus",NA,354766,FALSE,NA
"2732","Belodontichthys dinema","Belodontichthys dinema","Belodontichthys dinema","species",3621748,FALSE,NA
"2733","Puntioplites bulu","Puntioplites bulu","Puntioplites bulu","species",328153,FALSE,NA
"2734","Rasbora paviana","Rasbora paviana","Rasbora paviana","species",953134,FALSE,"sibling_higher"
"2735","Hemibagrusmurus","Hemibagrusmurus","Hemibagrus nemurus",NA,101242,FALSE,NA
"2736","Channa lucius","Channa lucius","Channa lucius","species",332847,FALSE,NA
"2737","Barbodes banksi","Barbodes banksi","Barbodes banksi","species",605555,FALSE,NA
"2738","Poropuntius smedleyi","Poropuntius smedleyi","Poropuntius smedleyi","species",3627000,FALSE,NA
"2739","Ctenolucius hujeta","Ctenolucius hujeta","Ctenolucius hujeta","species",990661,FALSE,NA
"2740","Arnoldichthys spilopterus","Arnoldichthys spilopterus","Arnoldichthys spilopterus","species",43904,FALSE,NA
"2741","Acestrorhynchus","Acestrorhynchus","Acestrorhynchus","genus",702468,FALSE,NA
"2742","Clupeocharax schoutedeni","Clupeocharax schoutedeni","Clupeocharax schoutedeni","species",857423,FALSE,NA
"2743","Ladigesia roloffi","Ladigesia roloffi","Ladigesia roloffi","species",1012134,FALSE,NA
"2744","Hemigrammopetersius barnardi","Hemigrammopetersius barnardi","Hemigrammopetersius barnardi","species",335637,FALSE,NA
"2745","Micralestes lualabae","Micralestes lualabae","Micralestes lualabae","species",400803,FALSE,NA
"2746","Micralestes acutidens","Micralestes acutidens","Micralestes acutidens","species",763331,FALSE,NA
"2747","Micralestes stormsi","Micralestes stormsi","Micralestes stormsi","species",927220,FALSE,NA
"2748","Micralestes occidentalis","Micralestes occidentalis","Micralestes occidentalis","species",655656,FALSE,NA
"2749","Rhabdalestes septentrionalis","Rhabdalestes septentrionalis","Rhabdalestes septentrionalis","species",704865,FALSE,NA
"2750","Rhabdalestes maunensis","Rhabdalestes maunensis","Rhabdalestes maunensis","species",885068,FALSE,NA
"2751","Brycinus poptae","Brycinus poptae","Brycinus poptae","species",927215,FALSE,NA
"2752","Brycinus batesii","Brycinus batesii","Alestes batesii",NA,3625753,FALSE,"hidden"
"2753","Alestes grandisquamis","Alestes grandisquamis","Alestes grandisquamis",NA,1009053,FALSE,NA
"2754","Bryconaethiops microstoma","Bryconaethiops microstoma","Bryconaethiops microstoma","species",413710,FALSE,NA
"2755","Bryconaethiops","Bryconaethiops","Bryconaethiops","genus",138425,FALSE,NA
"2756","Bryconaethiops boulengeri","Bryconaethiops boulengeri","Bryconaethiops boulengeri","species",443830,FALSE,NA
"2757","Brycinus imberi","Brycinus imberi","Brycinus imberi","species",107521,FALSE,NA
"2758","Brycinus lateralis","Brycinus lateralis","Brycinus lateralis","species",107528,FALSE,NA
"2759","Alestes comptus","Alestes comptus","Alestes comptus",NA,543263,FALSE,NA
"2760","Brycinus fwaensis","Brycinus fwaensis","Brycinus fwaensis",NA,443805,FALSE,NA
"2761","Brycinus kingsleyae","Brycinus kingsleyae","Brycinus kingsleyae",NA,107519,FALSE,NA
"2762","Alestes bimaculatus","Alestes bimaculatus","Alestes bimaculatus",NA,1009067,FALSE,NA
"2763","Nannopetersius mutambuei","Nannopetersius mutambuei","Nannopetersius mutambuei","species",710311,FALSE,NA
"2764","Nannopetersius lamberti","Nannopetersius lamberti","Nannopetersius lamberti","species",710272,FALSE,NA
"2765","Alestopetersius hilgendorfi","Alestopetersius hilgendorfi","Alestopetersius hilgendorfi","species",133259,FALSE,NA
"2766","Alestopetersiusgropterus","Alestopetersiusgropterus","Alestopetersius nigropterus",NA,1009033,FALSE,NA
"2767","Tricuspidalestes","Tricuspidalestes","Tricuspidalestes","genus",876477,FALSE,NA
"2768","Alestopetersius caudalis","Alestopetersius caudalis","Alestopetersius caudalis","species",835738,FALSE,NA
"2769","Alestopetersius tumbensis","Alestopetersius tumbensis","Alestopetersius tumbensis","species",876481,FALSE,NA
"2770","Alestopetersius compressus","Alestopetersius compressus","Alestopetersius compressus","species",1009046,FALSE,NA
"2771","Brachypetersius altus","Brachypetersius altus","Brachypetersius altus","species",1009040,FALSE,NA
"2772","Bathyaethiops caudomaculatus","Bathyaethiops caudomaculatus","Bathyaethiops caudomaculatus","species",443761,FALSE,NA
"2773","Bathyaethiops greeni","Bathyaethiops greeni","Bathyaethiops greeni","species",443809,FALSE,NA
"2774","Phenacogrammus aurantiacus","Phenacogrammus aurantiacus","Phenacogrammus aurantiacus","species",1062363,FALSE,NA
"2775","Phenacogrammus","Phenacogrammus","Phenacogrammus","genus",259778,FALSE,NA
"2776","Phenacogrammus taeniatus","Phenacogrammus taeniatus","Phenacogrammus taeniatus","species",710380,FALSE,NA
"2777","Hydrocynus goliath","Hydrocynus goliath","Hydrocynus goliath","species",384851,FALSE,NA
"2778","Alestes macrophthalmus","Alestes macrophthalmus","Alestes macrophthalmus","species",440403,FALSE,NA
"2779","Alestes liebrechtsii","Alestes liebrechtsii","Alestes liebrechtsii","species",443794,FALSE,NA
"2780","Alestes inferus","Alestes inferus","Alestes inferus","species",1009037,FALSE,NA
"2781","Hydrocynus forskahlii","Hydrocynus forskahlii","Hydrocynus forskahlii","species",372165,FALSE,NA
"2782","Hemigrammus erythrozonus","Hemigrammus erythrozonus","Hemigrammus erythrozonus","species",1064282,FALSE,NA
"2783","Variabilichromis moorii","Variabilichromis moorii","Variabilichromis moorii","species",747214,FALSE,NA
"2784","Tropheus","Tropheus","Tropheus","genus",135976,FALSE,NA
"2785","Raja eglanteria","Raja eglanteria","Raja eglanteria","species",147598,FALSE,NA
"2786","Coreius guichenoti","Coreius guichenoti","Coreius guichenoti","species",965790,FALSE,NA
"2787","Coreius heterodon","Coreius heterodon","Coreius heterodon","species",177942,FALSE,NA
"2788","Boraras brigittae","Boraras brigittae","Boraras brigittae","species",22102,FALSE,NA
"2789","Crossocheilus oblongus","Crossocheilus oblongus","Crossocheilus oblongus","species",991389,FALSE,NA
"2790","Cyclocheilichthys janthochir","Cyclocheilichthys janthochir","Cyclocheilichthys janthochir","species",705425,FALSE,NA
"2791","Danio kerri","Danio kerri","Danio kerri","species",881594,FALSE,NA
"2792","Danio kyathit","Danio kyathit","Danio kyathit","species",204515,FALSE,NA
"2793","Daniogrofasciatus","Daniogrofasciatus","Danio nigrofasciatus",NA,536579,FALSE,NA
"2794","Danio rerio","Danio rerio","Danio rerio","species",1005914,FALSE,NA
"2795","Danio tinwini","Danio tinwini","Danio tinwini","species",528824,FALSE,NA
"2796","Danionella dracula","Danionella dracula","Danionella dracula","species",658207,FALSE,NA
"2797","Devario browni","Devario browni","Devario browni","species",528828,FALSE,NA
"2798","Devario","Devario","Devario","genus",929035,FALSE,"sibling_higher"
"2799","Eirmotus furvus","Eirmotus furvus","Eirmotus furvus",NA,3627423,FALSE,NA
"2800","Eirmotus insignis","Eirmotus insignis","Eirmotus insignis","species",3627421,FALSE,NA
"2801","Epalzeorhynchos bicolor","Epalzeorhynchos bicolor","Epalzeorhynchos bicolor","species",756849,FALSE,NA
"2802","Epalzeorhynchos kalopterus","Epalzeorhynchos kalopterus","Epalzeorhynchos kalopterus","species",899928,FALSE,NA
"2803","Garra ceylonensis","Garra ceylonensis","Garra ceylonensis","species",899935,FALSE,NA
"2804","Garra flavatra","Garra flavatra","Garra flavatra","species",222885,FALSE,NA
"2805","Garra gravelyi","Garra gravelyi","Garra gravelyi","species",698275,FALSE,NA
"2806","Mystacoleucus atridorsalis","Mystacoleucus atridorsalis","Mystacoleucus atridorsalis","species",276107,FALSE,NA
"2807","Oreichthys parvus","Oreichthys parvus","Oreichthys parvus","species",276109,FALSE,NA
"2808","Paedocypris micromegethes","Paedocypris micromegethes","Paedocypris micromegethes","species",3626231,FALSE,NA
"2809","Haludaria fasciata","Haludaria fasciata","Haludaria fasciata","species",564122,FALSE,NA
"2810","Striuntius lineatus","Striuntius lineatus","Striuntius lineatus","species",348497,FALSE,NA
"2811","Systomus orphoides","Systomus orphoides","Systomus orphoides","species",948895,FALSE,NA
"2812","Pethia padamya","Pethia padamya","Pethia padamya","species",276114,FALSE,NA
"2813","Rasbora gracilis","Rasbora gracilis","Rasbora gracilis",NA,780666,FALSE,"sibling_higher"
"2814","Rasbora paucisqualis","Rasbora paucisqualis","Rasbora paucisqualis","species",850538,FALSE,"sibling_higher"
"2815","Tanichthys albonubes","Tanichthys albonubes","Tanichthys albonubes","species",306824,FALSE,NA
"2816","Trigonostigma espei","Trigonostigma espei","Trigonostigma espei","species",742861,FALSE,NA
"2817","Chaetobranchus semifasciatus","Chaetobranchus semifasciatus","Chaetobranchus semifasciatus","species",453680,FALSE,NA
"2818","Chromistata","Chromistata","Chromis alta",NA,501317,FALSE,"incertae_sedis_inherited"
"2819","Cociella crocodila","Cociella crocodila","Cociella crocodila","species",813955,FALSE,NA
"2820","Physiculus maximowiczi","Physiculus maximowiczi","Physiculus maximowiczi",NA,771117,FALSE,NA
"2821","Ophichthus zophistius","Ophichthus zophistius","Ophichthus zophistius",NA,483995,FALSE,NA
"2822","Zenopsisbulosus","Zenopsisbulosus","Zenopsis nebulosus",NA,707540,FALSE,NA
"2823","Belligobiommifer","Belligobiommifer","Belligobio nummifer",NA,19426,FALSE,NA
"2824","Gobiobotia meridionalis","Gobiobotia meridionalis","Gobiobotia meridionalis","species",644720,FALSE,NA
"2825","Gnathopogon herzensteini","Gnathopogon herzensteini","Gnathopogon herzensteini","species",252052,FALSE,NA
"2826","Ladislavia taczanowskii","Ladislavia taczanowskii","Ladislavia taczanowskii","species",915927,FALSE,NA
"2827","Sarcocheilichthys hainanensis","Sarcocheilichthys hainanensis","Sarcocheilichthys hainanensis","species",554677,FALSE,NA
"2828","Sarcocheilichthys soldatovi","Sarcocheilichthys soldatovi","Sarcocheilichthys soldatovi","species",188069,FALSE,NA
"2829","Romanogobio tenuicorpus","Romanogobio tenuicorpus","Romanogobio tenuicorpus","species",965769,FALSE,NA
"2830","Gobio cynocephalus","Gobio cynocephalus","Gobio cynocephalus","species",344710,FALSE,NA
"2831","Gobio coriparoides","Gobio coriparoides","Gobio coriparoides","species",252059,FALSE,NA
"2832","Squalidus chankaensis","Squalidus chankaensis","Squalidus chankaensis","species",795066,FALSE,NA
"2833","Semaprochilodus insignis","Semaprochilodus insignis","Semaprochilodus insignis","species",282564,FALSE,NA
"2834","Potamotrygon motoro","Potamotrygon motoro","Potamotrygon motoro","species",151418,FALSE,NA
"2835","Clarias fuscus","Clarias fuscus","Clarias fuscus","species",565584,FALSE,NA
"2836","Pangasius sanitwongsei","Pangasius sanitwongsei","Pangasius sanitwongsei","species",334558,FALSE,NA
"2837","Clupisoma sinense","Clupisoma sinense","Clupisoma sinense","species",670994,FALSE,NA
"2838","Hypseleotris agilis","Hypseleotris agilis","Hypseleotris agilis",NA,77976,FALSE,NA
"2839","Nothobranchius thierryi","Nothobranchius thierryi","Nothobranchius thierryi",NA,83700,FALSE,NA
"2840","Nothobranchius pienaari","Nothobranchius pienaari","Nothobranchius pienaari","species",660058,FALSE,NA
"2841","Nothobranchius kadleci","Nothobranchius kadleci","Nothobranchius kadleci","species",296710,FALSE,NA
"2842","Nothobranchius kuhntae","Nothobranchius kuhntae","Nothobranchius kuhntae","species",388715,FALSE,NA
"2843","Fundulopanchax gardneri","Fundulopanchax gardneri","Fundulopanchax gardneri","species",114262,FALSE,NA
"2844","Adinia xenica","Adinia xenica","Adinia xenica",NA,839523,FALSE,NA
"2845","Ambloplites ariommus","Ambloplites ariommus","Ambloplites ariommus","species",670238,FALSE,NA
"2846","Ambloplites cavifrons","Ambloplites cavifrons","Ambloplites cavifrons","species",476357,FALSE,NA
"2847","Ambloplites constellatus","Ambloplites constellatus","Ambloplites constellatus","species",353485,FALSE,NA
"2848","Ameiurus brunneus","Ameiurus brunneus","Ameiurus brunneus","species",343933,FALSE,NA
"2849","Ammocrypta clara","Ammocrypta clara","Ammocrypta clara","species",915550,FALSE,NA
"2850","Ammocrypta meridiana","Ammocrypta meridiana","Ammocrypta meridiana","species",748108,FALSE,NA
"2851","Ammocrypta vivax","Ammocrypta vivax","Ammocrypta vivax","species",748124,FALSE,NA
"2852","Amphilophus citrinellus","Amphilophus citrinellus","Amphilophus citrinellus","species",358037,FALSE,"sibling_higher"
"2853","Aztecula sallaei","Aztecula sallaei","Aztecula sallaei",NA,556026,FALSE,NA
"2854","Campostoma oligolepis","Campostoma oligolepis","Campostoma oligolepis","species",746092,FALSE,NA
"2855","Campostoma pauciradii","Campostoma pauciradii","Campostoma pauciradii","species",746089,FALSE,NA
"2856","Campostoma pullum","Campostoma pullum","Campostoma pullum",NA,746095,FALSE,NA
"2857","Carpiodes velifer","Carpiodes velifer","Carpiodes velifer","species",101385,FALSE,NA
"2858","Catostomus columbianus","Catostomus columbianus","Catostomus columbianus","species",210289,FALSE,NA
"2859","Catostomus santaanae","Catostomus santaanae","Catostomus santaanae","species",1095324,FALSE,NA
"2860","Catostomus tahoensis","Catostomus tahoensis","Catostomus tahoensis","species",235177,FALSE,NA
"2861","Centrarchus macropterus","Centrarchus macropterus","Centrarchus macropterus","species",476366,FALSE,NA
"2862","Chrosomus cumberlandensis","Chrosomus cumberlandensis","Chrosomus cumberlandensis","species",7660,FALSE,NA
"2863","Clinostomus funduloides","Clinostomus funduloides","Clinostomus funduloides","species",290054,FALSE,NA
"2864","Cottus caeruleomentum","Cottus caeruleomentum","Cottus caeruleomentum","species",996464,FALSE,NA
"2865","Cottus carolinae","Cottus carolinae","Cottus carolinae","species",466859,FALSE,NA
"2866","Cottus chattahoochee","Cottus chattahoochee","Cottus chattahoochee","species",728398,FALSE,NA
"2867","Cottus hubbsi","Cottus hubbsi","Cottus hubbsi","species",1003710,FALSE,NA
"2868","Cottus hypselurus","Cottus hypselurus","Cottus hypselurus","species",993334,FALSE,NA
"2869","Cottus klamathensis","Cottus klamathensis","Cottus klamathensis","species",1003677,FALSE,NA
"2870","Cottus pitensis","Cottus pitensis","Cottus pitensis","species",578976,FALSE,NA
"2871","Cottus tallapoosae","Cottus tallapoosae","Cottus tallapoosae","species",1067577,FALSE,NA
"2872","Crystallaria asprella","Crystallaria asprella","Crystallaria asprella","species",340836,FALSE,NA
"2873","Cyprinella analostana","Cyprinella analostana","Cyprinella analostana","species",50045,FALSE,NA
"2874","Cyprinella callisema","Cyprinella callisema","Cyprinella callisema","species",50039,FALSE,NA
"2875","Cyprinella callistia","Cyprinella callistia","Cyprinella callistia","species",570793,FALSE,NA
"2876","Cyprinella camura","Cyprinella camura","Cyprinella camura","species",570799,FALSE,NA
"2877","Cyprinella chloristia","Cyprinella chloristia","Cyprinella chloristia","species",570802,FALSE,NA
"2878","Cyprinella garmani","Cyprinella garmani","Cyprinella garmani","species",171806,FALSE,NA
"2879","Cyprinella pyrrhomelas","Cyprinella pyrrhomelas","Cyprinella pyrrhomelas","species",597383,FALSE,NA
"2880","Cyprinella whipplei","Cyprinella whipplei","Cyprinella whipplei","species",597397,FALSE,NA
"2881","Cyprinella xanthicara","Cyprinella xanthicara","Cyprinella xanthicara","species",171809,FALSE,NA
"2882","Enneacanthus chaetodon","Enneacanthus chaetodon","Enneacanthus chaetodon","species",476367,FALSE,NA
"2883","Enneacanthus gloriosus","Enneacanthus gloriosus","Enneacanthus gloriosus","species",476364,FALSE,NA
"2884","Entosphenus similis","Entosphenus similis","Entosphenus similis","species",430419,FALSE,NA
"2885","Erimonax monachus","Erimonax monachus","Erimonax monachus",NA,570788,FALSE,NA
"2886","Erimystax dissimilis","Erimystax dissimilis","Erimystax dissimilis","species",610366,FALSE,NA
"2887","Erimystax harryi","Erimystax harryi","Erimystax harryi","species",108437,FALSE,NA
"2888","Erimystax insignis","Erimystax insignis","Erimystax insignis","species",108438,FALSE,NA
"2889","Erimystax x-punctatus","Erimystax x-punctatus","Erimystax x-punctatus","species",834264,FALSE,NA
"2890","Erimyzon tenuis","Erimyzon tenuis","Erimyzon tenuis","species",235171,FALSE,NA
"2891","Etheostoma acuticeps","Etheostoma acuticeps","Etheostoma acuticeps","species",948330,FALSE,"sibling_higher"
"2892","Etheostoma akatulo","Etheostoma akatulo","Etheostoma akatulo","species",604412,FALSE,NA
