"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","order","family","genus","freshwater_only","terrestrial_only"
"572","Amynthas axillis","Amynthas axillis",NA,NA,NA,NA,21150,NA,"Amynthas axillis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"573","Diplocardia rugosa","Diplocardia rugosa",NA,NA,NA,NA,146348,NA,"Diplocardia rugosa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"574","Helobdella austinensis","Helobdella austinensis",NA,NA,NA,NA,5263472,NA,"Helobdella austinensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"575","Metaphire guillelmi","Metaphire guillelmi",NA,NA,NA,NA,734492,NA,"Metaphire guillelmi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"576","Placobdella lamothei","Placobdella lamothei",NA,NA,NA,NA,5972662,NA,"Placobdella lamothei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"577","Pontoscolex spiralis","Pontoscolex spiralis",NA,NA,NA,NA,222701,NA,"Pontoscolex spiralis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossoscolecidae",NA,NA,NA
"578","Branchiobdellidae","Branchiobdellidae",NA,NA,NA,NA,327541,NA,"Branchiobdellidae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Branchiobdellidae",NA,NA,NA
"579","Dinophilus gyrociliatus","Dinophilus gyrociliatus",NA,NA,NA,NA,446088,NA,"Dinophilus gyrociliatus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Dinophilidae",NA,NA,NA
"580","Nicomache minor","Nicomache minor",NA,NA,NA,NA,4977349,NA,"Nicomache minor",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Maldanidae",NA,NA,NA
"581","Nicomache quadrispinata","Nicomache quadrispinata",NA,NA,NA,NA,4977359,NA,"Nicomache quadrispinata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Maldanidae",NA,NA,NA
"582","Phascolosoma pacificum","Phascolosoma pacificum",NA,NA,NA,NA,2848287,NA,"Phascolosoma pacificum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"583","Trypanosyllis coeliaca","Trypanosyllis coeliaca",NA,NA,NA,NA,723709,NA,"Trypanosyllis coeliaca",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Syllidae",NA,NA,NA
"584","Macrobdella","Macrobdella",NA,NA,NA,NA,1022163,NA,"Macrobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hirudinidae",NA,NA,NA
"585","Dendrobaena orientalis","Dendrobaena orientalis",NA,NA,NA,NA,6326503,NA,"Dendrobaena orientalis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"586","Dendrobaena alpina","Dendrobaena alpina",NA,NA,NA,NA,7487343,NA,"Dendrobaena alpina",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"587","Phascolosoma scolops","Phascolosoma scolops",NA,NA,NA,NA,917796,NA,"Phascolosoma scolops",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Phascolosomatidae",NA,NA,NA
"588","Pionosyllis enigmatica","Pionosyllis enigmatica",NA,NA,NA,NA,1093865,NA,"Pionosyllis enigmatica",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Syllidae",NA,NA,NA
"589","Placobdella rugosa","Placobdella rugosa",NA,NA,NA,NA,1035460,NA,"Placobdella rugosa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"590","Geminosyllis ohma","Geminosyllis ohma",NA,NA,NA,NA,124079,NA,"Geminosyllis ohma",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Syllidae",NA,NA,NA
"591","Glossiphonia verrucata","Glossiphonia verrucata",NA,NA,NA,NA,123651,NA,"Glossiphonia verrucata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"592","Octodrilus tergestinus","Octodrilus tergestinus",NA,NA,NA,NA,7487418,NA,"Octodrilus tergestinus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"593","Octodrilus mimus","Octodrilus mimus",NA,NA,NA,NA,7487417,NA,"Octodrilus mimus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"594","Octodrilus istrianus","Octodrilus istrianus",NA,NA,NA,NA,7487416,NA,"Octodrilus istrianus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"595","Henlea glandulifera","Henlea glandulifera",NA,NA,NA,NA,6326961,NA,"Henlea glandulifera",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"596","Henlea montana","Henlea montana",NA,NA,NA,NA,7486874,NA,"Henlea montana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"597","Henlea heleotropha","Henlea heleotropha",NA,NA,NA,NA,7486873,NA,"Henlea heleotropha",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"598","Aricidea suecica","Aricidea suecica",NA,NA,NA,NA,4978081,NA,"Aricidea suecica",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Paraonidae",NA,NA,NA
"599","Aricidea cerrutii","Aricidea cerrutii",NA,NA,NA,NA,4978118,NA,"Aricidea cerrutii",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Paraonidae",NA,NA,NA
"600","Helobdella atli","Helobdella atli",NA,NA,NA,NA,50551,NA,"Helobdella atli",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"601","Helobdella socimulcensis","Helobdella socimulcensis",NA,NA,NA,NA,50553,NA,"Helobdella socimulcensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"602","Manayunkia zenkewitschii","Manayunkia zenkewitschii",NA,NA,NA,NA,5127,NA,"Manayunkia zenkewitschii",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Fabriciidae",NA,NA,NA
"603","Manayunkia godlewskii","Manayunkia godlewskii",NA,NA,NA,NA,5705239,NA,"Manayunkia godlewskii",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Fabriciidae",NA,NA,NA
"604","Dendrobaena clujensis","Dendrobaena clujensis",NA,NA,NA,NA,874813,NA,"Dendrobaena clujensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"605","Eisenia zebra","Eisenia zebra",NA,NA,NA,NA,389406,NA,"Eisenia zebra",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"606","Eisenia carolinensis","Eisenia carolinensis (species in Opisthokonta)",NA,NA,NA,NA,389418,NA,"Eisenia carolinensis (species in Opisthokonta)",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"607","Poeobius meseres","Poeobius meseres",NA,NA,NA,NA,523510,NA,"Poeobius meseres",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Poeobiidae",NA,NA,NA
"608","Isolda pulchella","Isolda pulchella",NA,NA,NA,NA,349838,NA,"Isolda pulchella",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"609","Bimastos parvus","Bimastos parvus",NA,NA,NA,NA,21131,NA,"Bimastos parvus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"610","Styloscolex baicalensis","Styloscolex baicalensis",NA,NA,NA,NA,691977,NA,"Styloscolex baicalensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"611","Styloscolex asymmetricus","Styloscolex asymmetricus",NA,NA,NA,NA,587110,NA,"Styloscolex asymmetricus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"612","Rhynchelmis alyonae","Rhynchelmis alyonae",NA,NA,NA,NA,564542,NA,"Rhynchelmis alyonae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"613","Rhynchelmis shamanensis","Rhynchelmis shamanensis",NA,NA,NA,NA,392392,NA,"Rhynchelmis shamanensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"614","Rhynchelmis brachycephala","Rhynchelmis brachycephala",NA,NA,NA,NA,560232,NA,"Rhynchelmis brachycephala",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"615","Agriodrilus vermivorus","Agriodrilus vermivorus",NA,NA,NA,NA,560233,NA,"Agriodrilus vermivorus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"616","Stylodrilus opistoannulatus","Stylodrilus opistoannulatus",NA,NA,NA,NA,184254,NA,"Stylodrilus opistoannulatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"617","Stylodrilus parvus","Stylodrilus parvus",NA,NA,NA,NA,395864,NA,"Stylodrilus parvus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"618","Stylodrilus mirus","Stylodrilus mirus",NA,NA,NA,NA,395863,NA,"Stylodrilus mirus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"619","Stylodrilus asiaticus","Stylodrilus asiaticus",NA,NA,NA,NA,564551,NA,"Stylodrilus asiaticus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"620","Questa ersei","Questa ersei",NA,NA,NA,NA,60515,NA,"Questa ersei",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Questidae",NA,NA,NA
"621","Melinna cristata","Melinna cristata",NA,NA,NA,NA,974917,NA,"Melinna cristata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"622","Eunice notata","Eunice notata",NA,NA,NA,NA,494530,NA,"Eunice notata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"623","Eunice mikeli","Eunice mikeli",NA,NA,NA,NA,1070832,NA,"Eunice mikeli",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"624","Tyrannobdella rex","Tyrannobdella rex",NA,NA,NA,NA,556228,NA,"Tyrannobdella rex",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"625","Myxobdella annandalei","Myxobdella annandalei",NA,NA,NA,NA,556215,NA,"Myxobdella annandalei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"626","Drawida hattamimizu","Drawida hattamimizu",NA,NA,NA,NA,60439,NA,"Drawida hattamimizu",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Moniligastridae",NA,NA,NA
"627","Erpobdella montezuma","Erpobdella montezuma",NA,NA,NA,NA,780892,NA,"Erpobdella montezuma",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"628","Limnobdella mexicana","Limnobdella mexicana",NA,NA,NA,NA,257869,NA,"Limnobdella mexicana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"629","Goddardobdella elegans","Goddardobdella elegans",NA,NA,NA,NA,257872,NA,"Goddardobdella elegans",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"630","Deinodrilus gorgon","Deinodrilus gorgon",NA,NA,NA,NA,503890,NA,"Deinodrilus gorgon",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Acanthodrilidae",NA,NA,NA
"631","Octochaetus kenleei","Octochaetus kenleei",NA,NA,NA,NA,503896,NA,"Octochaetus kenleei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Octochaetidae",NA,NA,NA
"632","Maoridrilus felix","Maoridrilus felix",NA,NA,NA,NA,503893,NA,"Maoridrilus felix",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Acanthodrilidae",NA,NA,NA
"633","Poecilobdella javanica","Poecilobdella javanica",NA,NA,NA,NA,780884,NA,"Poecilobdella javanica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"634","Flabelligera mundata","Flabelligera mundata",NA,NA,NA,NA,1045798,NA,"Flabelligera mundata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Flabelligeridae",NA,NA,NA
"635","Erpobdella annulata","Erpobdella annulata",NA,NA,NA,NA,631087,NA,"Erpobdella annulata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"636","Salifa perspicax","Salifa perspicax",NA,NA,NA,NA,631094,NA,"Salifa perspicax",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"637","Helobdella californica","Helobdella californica",NA,NA,NA,NA,376476,NA,"Helobdella californica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"638","Orobdella mononoke","Orobdella mononoke",NA,NA,NA,NA,534497,NA,"Orobdella mononoke",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"639","Haementeria lopezi","Haementeria lopezi",NA,NA,NA,NA,511724,NA,"Haementeria lopezi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"640","Haementeria depressa","Haementeria depressa",NA,NA,NA,NA,800460,NA,"Haementeria depressa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"641","Oligobdella brasiliensis","Oligobdella brasiliensis",NA,NA,NA,NA,942427,NA,"Oligobdella brasiliensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"642","Haementeria paraguayensis","Haementeria paraguayensis",NA,NA,NA,NA,511795,NA,"Haementeria paraguayensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"643","Drawida gracilis","Drawida gracilis",NA,NA,NA,NA,749884,NA,"Drawida gracilis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Moniligastridae",NA,NA,NA
"644","Haemadipsa picta","Haemadipsa picta",NA,NA,NA,NA,89383,NA,"Haemadipsa picta",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"645","Tritetrabdella taiwana","Tritetrabdella taiwana",NA,NA,NA,NA,448033,NA,"Tritetrabdella taiwana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"646","Sabellides octocirrata","Sabellides octocirrata",NA,NA,NA,NA,4166750,NA,"Sabellides octocirrata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"647","Mugga wahrbergi","Mugga wahrbergi",NA,NA,NA,NA,4166752,NA,"Mugga wahrbergi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"648","Melinna albicincta","Melinna albicincta",NA,NA,NA,NA,4166747,NA,"Melinna albicincta",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
"649","Ikeda taenioides","Ikeda taenioides",NA,NA,NA,NA,2848108,NA,"Ikeda taenioides",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"unplaced_inherited",NA,NA,NA,"Echiuridae",NA,NA,NA
"650","Orobdella tsushimensis","Orobdella tsushimensis",NA,NA,NA,NA,240267,NA,"Orobdella tsushimensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"651","Oxyptychus","Oxyptychus",NA,NA,NA,NA,663524,NA,"Oxyptychus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hirudinidae",NA,NA,NA
"652","Orobdella ketagalan","Orobdella ketagalan",NA,NA,NA,NA,756115,NA,"Orobdella ketagalan",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"653","Gyptis pacifica","Gyptis pacifica",NA,NA,NA,NA,987704,NA,"Gyptis pacifica",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Hesionidae",NA,NA,NA
"654","Themiste dyscritum","Themiste dyscritum",NA,NA,NA,NA,377814,NA,"Themiste dyscritum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Themistidae",NA,NA,NA
"655","Themiste pyroides","Themiste pyroides",NA,NA,NA,NA,690188,NA,"Themiste pyroides",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Themistidae",NA,NA,NA
"656","Harmothoe bathydomus","Harmothoe bathydomus",NA,NA,NA,NA,4984351,NA,"Harmothoe bathydomus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Polynoidae",NA,NA,NA
"657","Orobdella masaakikuroiwai","Orobdella masaakikuroiwai",NA,NA,NA,NA,5723677,NA,"Orobdella masaakikuroiwai",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"658","Odontobdella blanchardi","Odontobdella blanchardi",NA,NA,NA,NA,700576,NA,"Odontobdella blanchardi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"659","Archinome storchi","Archinome storchi",NA,NA,NA,NA,368399,NA,"Archinome storchi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Archinomidae",NA,NA,NA
"660","Archinome rosacea","Archinome rosacea",NA,NA,NA,NA,593255,NA,"Archinome rosacea",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Archinomidae",NA,NA,NA
"661","Archinome levinae","Archinome levinae",NA,NA,NA,NA,5263474,NA,"Archinome levinae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Archinomidae",NA,NA,NA
"662","Scolelepis eltaninae","Scolelepis eltaninae",NA,NA,NA,NA,4976106,NA,"Scolelepis eltaninae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Spionidae",NA,NA,NA
"663","Helobdella simplex","Helobdella simplex",NA,NA,NA,NA,5492582,NA,"Helobdella simplex",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"664","Rhyacodrilus falciformis","Rhyacodrilus falciformis",NA,NA,NA,NA,160977,NA,"Rhyacodrilus falciformis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"665","Rhyacodrilus","Rhyacodrilus",NA,NA,NA,NA,160976,NA,"Rhyacodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"666","Rhyacodrilus subterraneus","Rhyacodrilus subterraneus",NA,NA,NA,NA,139724,NA,"Rhyacodrilus subterraneus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"667","Placobdella cryptobranchii","Placobdella cryptobranchii",NA,NA,NA,NA,2847230,NA,"Placobdella cryptobranchii",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"668","Placobdella sophieae","Placobdella sophieae",NA,NA,NA,NA,5492580,NA,"Placobdella sophieae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"669","Calamyzas amphictenicola","Calamyzas amphictenicola",NA,NA,NA,NA,4983209,NA,"Calamyzas amphictenicola",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Syllidae",NA,NA,NA
"670","Eunice antennata","Eunice antennata",NA,NA,NA,NA,687270,NA,"Eunice antennata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Eunicidae",NA,NA,NA
"671","Lamprodrilus melanotus","Lamprodrilus melanotus",NA,NA,NA,NA,5320541,NA,"Lamprodrilus melanotus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"672","Lamprodrilus nigrescens","Lamprodrilus nigrescens",NA,NA,NA,NA,5320540,NA,"Lamprodrilus nigrescens",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"673","Pelagobia longicirrata","Pelagobia longicirrata",NA,NA,NA,NA,19215,NA,"Pelagobia longicirrata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Phyllodocidae",NA,NA,NA
"674","Protodrilus corderoi","Protodrilus corderoi",NA,NA,NA,NA,4985507,NA,"Protodrilus corderoi",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited, sibling_higher",NA,NA,NA,"Protodrilidae",NA,NA,NA
"675","Semiscolex intermedius","Semiscolex intermedius",NA,NA,NA,NA,780888,NA,"Semiscolex intermedius",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Semiscolecidae",NA,NA,NA
"676","Erpobdella monostriata","Erpobdella monostriata",NA,NA,NA,NA,172127,NA,"Erpobdella monostriata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"677","Erpobdella vilnensis","Erpobdella vilnensis",NA,NA,NA,NA,172129,NA,"Erpobdella vilnensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"678","Whitmania acranulata","Whitmania acranulata",NA,NA,NA,NA,2847256,NA,"Whitmania acranulata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemopidae",NA,NA,NA
"679","Whitmania laevis","Whitmania laevis",NA,NA,NA,NA,309970,NA,"Whitmania laevis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemopidae",NA,NA,NA
"680","Placobdella ali","Placobdella ali",NA,NA,NA,NA,553354,NA,"Placobdella ali",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"681","Salifidae","Salifidae",NA,NA,NA,NA,227457,NA,"Salifidae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"682","Hormogastridae","Hormogastridae",NA,NA,NA,NA,573152,NA,"Hormogastridae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hormogastridae",NA,NA,NA
"683","Propappidae","Propappidae",NA,NA,NA,NA,320550,NA,"Propappidae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Propappidae",NA,NA,NA
"684","Scoloplos acutissimus","Scoloplos acutissimus",NA,NA,NA,NA,4977210,NA,"Scoloplos acutissimus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Orbiniidae",NA,NA,NA
"685","Scolelepis acuta","Scolelepis acuta",NA,NA,NA,NA,4976069,NA,"Scolelepis acuta",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Spionidae",NA,NA,NA
"686","Sphaerodoropsis martinae","Sphaerodoropsis martinae",NA,NA,NA,NA,4980160,NA,"Sphaerodoropsis martinae",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Sphaerodoridae",NA,NA,NA
"687","Pholoe longa","Pholoe longa",NA,NA,NA,NA,4980768,NA,"Pholoe longa",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pholoidae",NA,NA,NA
"688","Sphaerodoropsis minuta","Sphaerodoropsis minuta",NA,NA,NA,NA,4980145,NA,"Sphaerodoropsis minuta",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Sphaerodoridae",NA,NA,NA
"689","Sphaerodorum flavum","Sphaerodorum flavum",NA,NA,NA,NA,649024,NA,"Sphaerodorum flavum",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Sphaerodoridae",NA,NA,NA
"690","Laonice antarctica","Eunice antarctica",NA,NA,NA,NA,773151,NA,"Eunice antarctica",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Spionidae",NA,NA,NA
"691","Melinna maculata","Melinna maculata",NA,NA,NA,NA,4975491,NA,"Melinna maculata",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Ampharetidae",NA,NA,NA
